fips,date,cases,deaths
31043,174,1753,34
31047,174,849,8
31053,174,655,6
31055,174,6489,80
31079,174,1591,45
31109,174,1623,10
31119,174,350,4
31141,174,649,3
31151,174,530,2
31153,174,1038,8
32003,174,10774,400
32031,174,2232,74
33011,174,3134,220
33013,174,397,18
33015,174,1439,83
33017,174,285,13
34001,174,2722,188
34003,174,19037,1701
34005,174,5046,372
34007,174,7153,417
34009,174,692,62
34011,174,2876,124
34013,174,18578,1761
34015,174,2471,171
34017,174,18755,1266
34019,174,1060,67
34021,174,7549,524
34023,174,16618,1101
34025,174,8965,696
34027,174,6718,643
34029,174,9440,850
34031,174,16772,1015
34033,174,752,65
34035,174,4819,440
34037,174,1178,152
34039,174,16340,1138
34041,174,1218,142
35001,174,1828,82
35013,174,745,6
35031,174,3105,161
35035,174,854,6
35045,174,2194,155
35043,174,681,28
35049,174,202,3
36001,174,2060,157
36007,174,670,59
36021,174,452,43
36027,174,4145,159
36029,174,7035,592
36035,174,244,18
36037,174,225,6
36039,174,256,5
36053,174,347,4
36055,174,3513,256
36059,174,41513,2683
36063,174,1193,65
36065,174,1416,87
36067,174,2675,170
36069,174,242,25
36071,174,10669,396
36073,174,276,37
36079,174,1305,60
36083,174,528,37
36087,174,13514,469
36091,174,535,5
36093,174,761,33
36089,174,217,3
36101,174,263,19
36103,174,41010,2014
36105,174,1438,31
36111,174,1756,49
36113,174,262,31
36115,174,244,11
36119,174,34556,1546
37001,174,946,35
37017,174,310,2
37019,174,357,5
37021,174,504,35
37023,174,912,17
37025,174,883,25
37027,174,315,4
37035,174,560,10
37037,174,881,39
37045,174,227,2
37047,174,464,35
37049,174,312,6
37051,174,1014,31
37057,174,759,15
37061,174,1345,20
37063,174,3212,62
37065,174,274,9
37067,174,2575,28
37069,174,284,21
37071,174,771,9
37077,174,738,17
37081,174,2434,106
37083,174,266,3
37085,174,504,30
37089,174,514,49
37093,174,326,3
37097,174,569,7
37101,174,1178,28
37105,174,718,7
37107,174,337,10
37113,174,252,1
37119,174,8956,143
37123,174,252,6
37125,174,371,11
37127,174,352,4
37129,174,563,5
37133,174,213,3
37135,174,548,41
37147,174,567,4
37151,174,1058,27
37153,174,234,5
37155,174,1127,34
37159,174,1025,40
37161,174,263,9
37163,174,894,5
37167,174,277,5
37171,174,386,2
37179,174,971,24
37181,174,453,35
37183,174,4086,44
37191,174,1658,23
37193,174,555,6
37195,174,610,16
37197,174,281,4
38015,174,202,0
38017,174,2143,64
38035,174,365,4
39003,174,253,37
39007,174,410,42
39013,174,493,21
39017,174,1223,39
39023,174,670,8
39025,174,287,6
39029,174,975,58
39035,174,5734,339
39037,174,228,25
39041,174,433,15
39043,174,218,22
39045,174,414,12
39049,174,7915,358
39055,174,361,37
39061,174,4020,187
39085,174,369,14
39089,174,337,11
39093,174,854,66
39095,174,2511,294
39099,174,1665,224
39101,174,2713,35
39103,174,416,31
39107,174,257,8
39109,174,405,30
39113,174,1292,20
39129,174,2141,41
39133,174,369,58
39139,174,277,4
39151,174,957,105
39153,174,1780,202
39155,174,726,55
39157,174,436,10
39165,174,594,20
39169,174,330,52
39173,174,337,51
40027,174,684,40
40031,174,377,5
40089,174,331,2
40109,174,2147,65
40119,174,264,1
40139,174,980,6
40143,174,2392,66
40145,174,215,17
40147,174,377,38
41005,174,611,23
41041,174,292,1
41047,174,1348,35
41051,174,1852,68
41059,174,279,4
41061,174,263,0
41067,174,1078,20
42001,174,317,11
42003,174,2220,179
42007,174,625,77
42011,174,4419,345
42017,174,5567,552
42019,174,271,13
42025,174,267,24
42029,174,3557,316
42037,174,397,33
42041,174,792,61
42043,174,1810,120
42045,174,7097,684
42049,174,535,9
42055,174,882,42
42061,174,240,4
42069,174,1627,200
42071,174,4029,347
42075,174,1261,40
42077,174,4091,279
42079,174,2870,171
42089,174,1378,107
42091,174,8123,784
42095,174,3312,252
42097,174,279,4
42101,174,25116,1553
42103,174,489,20
42107,174,715,43
42129,174,546,38
42133,174,1351,36
44001,174,247,13
44003,174,1169,82
44005,174,294,4
44007,174,12712,637
44009,174,523,61
45003,174,279,9
45007,174,461,10
45013,174,885,15
45015,174,644,20
45019,174,2044,19
45025,174,322,10
45027,174,365,42
45029,174,246,20
45031,174,384,14
45033,174,230,5
45035,174,390,3
45039,174,259,20
45041,174,977,47
45043,174,269,3
45045,174,3773,74
45047,174,374,5
45051,174,2055,39
45055,174,558,16
45057,174,337,11
45059,174,255,4
45061,174,256,20
45063,174,1518,42
45069,174,274,3
45075,174,524,8
45077,174,531,4
45079,174,2718,80
45083,174,1247,39
45085,174,825,21
45089,174,339,15
45091,174,860,11
46005,174,494,6
46013,174,326,2
46083,174,323,1
46099,174,3534,54
46103,174,462,10
47003,174,432,4
47007,174,613,1
47011,174,349,3
47037,174,8191,96
47047,174,203,2
47065,174,2174,28
47069,174,257,1
47093,174,706,5
47095,174,689,0
47105,174,234,1
47111,174,223,3
47119,174,224,2
47125,174,385,5
47141,174,673,7
47143,174,255,0
47147,174,708,10
47149,174,2100,32
47155,174,422,3
47157,174,8064,165
47165,174,1196,49
47167,174,563,4
47169,174,1466,5
47187,174,793,13
47189,174,625,15
48001,174,1006,2
48005,174,380,6
48021,174,363,4
48027,174,822,10
48029,174,7168,97
48037,174,400,15
48039,174,1762,19
48041,174,1260,25
48055,174,226,1
48061,174,1546,48
48085,174,2250,38
48091,174,346,7
48099,174,315,2
48113,174,17299,317
48117,174,242,16
48121,174,2219,36
48135,174,572,7
48141,174,4553,120
48139,174,510,19
48157,174,3132,50
48167,174,1968,40
48177,174,215,4
48181,174,518,5
48183,174,309,13
48185,174,303,2
48187,174,323,1
48201,174,23047,332
48203,174,274,32
48209,174,1871,5
48215,174,1882,23
48231,174,258,5
48245,174,1393,32
48251,174,328,4
48253,174,650,0
48257,174,360,4
48277,174,205,13
48303,174,1407,51
48323,174,214,2
48309,174,371,5
48325,174,250,2
48329,174,417,13
48339,174,1647,34
48341,174,879,14
48347,174,346,25
48355,174,742,6
48375,174,2831,39
48381,174,780,6
48397,174,228,16
48401,174,250,2
48419,174,254,9
48423,174,340,4
48427,174,319,0
48439,174,9126,210
48441,174,392,5
48449,174,739,5
48453,174,6339,112
48469,174,241,8
48471,174,1912,28
48477,174,235,27
48479,174,929,22
48485,174,201,2
48491,174,1411,32
49005,174,1301,1
49011,174,877,4
49021,174,224,0
49035,174,9073,102
49037,174,386,7
49043,174,466,0
49045,174,202,0
49049,174,3263,21
49051,174,384,3
49053,174,864,0
49057,174,667,10
50007,174,590,39
51001,174,1032,14
51003,174,340,8
51510,174,2236,49
51013,174,2424,126
51029,174,553,3
51550,174,759,16
51041,174,2577,46
51047,174,795,9
51059,174,13499,438
51061,174,409,6
51069,174,460,4
51630,174,232,0
51640,174,224,11
51081,174,346,7
51650,174,271,5
51085,174,405,25
51660,174,893,23
51087,174,2426,138
51089,174,227,3
51095,174,245,15
51107,174,3612,84
51685,174,414,5
51683,174,1366,16
51117,174,235,24
51700,174,447,10
51710,174,746,7
51131,174,271,28
51139,174,263,24
51740,174,419,13
51149,174,215,0
51153,174,6904,133
51159,174,317,7
51760,174,2008,29
51770,174,324,10
51165,174,657,9
51171,174,542,27
51177,174,909,21
51179,174,930,5
51800,174,377,34
51810,174,1006,27
51187,174,265,4
51840,174,292,3
53005,174,1608,76
53007,174,287,7
53011,174,703,30
53021,174,1450,29
53025,174,470,4
53033,174,9275,604
53053,174,2600,92
53057,174,485,15
53061,174,3747,163
53063,174,1002,39
53067,174,219,7
53073,174,499,40
53077,174,6596,138
54003,174,433,10
54037,174,216,4
54039,174,270,20
55009,174,2581,39
55025,174,1141,32
55027,174,437,5
55039,174,295,6
55059,174,1421,39
55063,174,274,0
55079,174,10358,371
55087,174,402,8
55089,174,214,15
55101,174,2090,58
55105,174,893,23
55127,174,498,18
55131,174,323,13
55133,174,1015,38
55139,174,608,11
56013,174,335,9
56021,174,211,2
01001,175,453,9
01003,175,450,9
01005,175,280,1
01011,175,329,10
01013,175,581,27
01015,175,216,5
01017,175,534,27
01025,175,222,4
01031,175,319,1
01033,175,310,5
01039,175,243,2
01043,175,320,3
01045,175,209,0
01047,175,666,6
01049,175,431,5
01051,175,702,12
01055,175,436,12
01059,175,788,10
01065,175,269,18
01069,175,366,5
01073,175,3144,127
01077,175,308,4
01081,175,917,35
01083,175,285,0
01085,175,428,16
01089,175,749,6
01091,175,244,11
01095,175,1148,9
01097,175,3074,133
01101,175,3351,87
01103,175,782,2
01109,175,370,4
01113,175,382,0
01117,175,830,22
01115,175,218,2
01119,175,270,12
01123,175,525,70
01125,175,1652,35
01127,175,722,10
01131,175,253,8
02020,175,401,6
04001,175,2165,67
04003,175,432,6
04005,175,1595,90
04012,175,286,4
04013,175,33883,663
04015,175,813,75
04017,175,3166,97
04019,175,6089,247
04021,175,2704,51
04023,175,1540,14
04025,175,510,7
04027,175,4940,69
05007,175,2128,14
05031,175,404,6
05035,175,604,10
05045,175,305,3
05059,175,226,0
05069,175,657,28
05077,175,621,1
05079,175,1036,11
05115,175,349,2
05119,175,1556,53
05125,175,211,2
05131,175,258,2
05133,175,606,6
05123,175,793,3
05139,175,232,13
05143,175,2680,21
05149,175,448,3
06001,175,5161,121
06013,175,2454,62
06019,175,3672,70
06025,175,5270,67
06029,175,4059,66
06031,175,2186,20
06037,175,88262,3171
06039,175,359,5
06041,175,1349,18
06047,175,710,9
06053,175,1341,12
06055,175,246,4
06059,175,10737,275
06061,175,534,10
06065,175,14431,431
06067,175,2373,66
06071,175,10010,234
06073,175,11357,341
06075,175,3222,48
06077,175,2560,48
06079,175,453,1
06081,175,2813,104
06083,175,2478,27
06085,175,3727,155
06087,175,322,3
06095,175,865,23
06097,175,956,5
06099,175,1784,37
06107,175,3434,116
06111,175,2161,43
06113,175,366,24
08001,175,3941,154
08005,175,4993,342
08013,175,1282,71
08014,175,282,29
08031,175,6700,369
08035,175,869,51
08037,175,660,8
08041,175,2139,120
08045,175,236,2
08059,175,2555,206
08069,175,683,29
08075,175,635,5
08085,175,201,12
08087,175,649,46
08101,175,358,26
08117,175,264,3
08123,175,2730,136
09001,175,16522,1367
09003,175,11443,1352
09005,175,1469,136
09007,175,1272,177
09009,175,12225,1065
09011,175,1221,102
09013,175,898,64
09015,175,587,14
10001,175,1624,89
10003,175,4697,239
10005,175,4509,176
11001,175,10094,537
12001,175,760,11
12005,175,230,4
12009,175,918,17
12011,175,11744,377
12015,175,605,75
12017,175,204,12
12019,175,511,33
12021,175,3375,65
12023,175,233,3
12027,175,487,10
12031,175,3202,62
12033,175,1244,43
12035,175,244,5
12039,175,328,6
12047,175,304,2
12049,175,318,2
12051,175,780,24
12053,175,206,5
12055,175,258,10
12057,175,6176,119
12061,175,422,15
12063,175,341,2
12069,175,795,21
12071,175,3744,149
12073,175,595,8
12077,175,220,1
12081,175,2013,127
12083,175,424,10
12085,175,1611,22
12086,175,26821,902
12091,175,435,6
12093,175,256,0
12095,175,5501,50
12097,175,1147,23
12099,175,11178,476
12101,175,954,17
12103,175,4033,129
12105,175,2279,78
12107,175,242,6
12113,175,355,9
12115,175,1031,95
12117,175,1451,16
12109,175,510,7
12111,175,1249,42
12119,175,290,17
12121,175,339,19
12127,175,1301,53
13001,175,223,13
13005,175,207,4
13009,175,457,32
13013,175,432,25
13015,175,625,39
13021,175,627,37
13035,175,249,33
13045,175,646,39
13047,175,283,6
13051,175,872,35
13053,175,317,0
13057,175,1126,41
13059,175,408,15
13063,175,1687,77
13067,175,4134,234
13069,175,444,15
13071,175,764,18
13073,175,359,8
13077,175,569,15
13081,175,261,12
13089,175,5042,166
13087,175,245,8
13095,175,1865,153
13097,175,778,35
13099,175,255,31
13113,175,299,16
13115,175,433,15
13117,175,694,14
13121,175,5885,302
13127,175,411,3
13129,175,318,18
13135,175,6636,163
13137,175,644,35
13139,175,2982,58
13141,175,208,32
13145,175,269,8
13151,175,1013,31
13153,175,519,20
13157,175,314,7
13177,175,385,22
13185,175,975,6
13205,175,440,38
13215,175,1341,39
13217,175,516,11
13223,175,493,13
13245,175,776,48
13247,175,390,10
13255,175,353,32
13261,175,540,50
13273,175,219,27
13275,175,388,33
13277,175,569,25
13285,175,1158,29
13293,175,328,43
13295,175,294,5
13297,175,352,26
13299,175,352,15
13313,175,819,10
13321,175,291,21
15003,175,571,11
16001,175,1383,22
16013,175,523,5
16027,175,494,6
16053,175,227,3
16083,175,522,26
17007,175,562,21
17019,175,796,12
17027,175,225,17
17031,175,87784,4439
17037,175,550,18
17043,175,8742,455
17077,175,325,18
17089,175,7514,254
17091,175,1246,62
17093,175,966,22
17097,175,9411,405
17115,175,220,22
17119,175,829,67
17111,175,1922,92
17113,175,253,13
17141,175,245,4
17143,175,446,26
17157,175,278,7
17161,175,822,28
17167,175,395,33
17163,175,1816,135
17177,175,255,5
17197,175,6446,310
17201,175,2916,85
18003,175,2451,107
18005,175,573,46
18011,175,414,44
18017,175,1628,10
18019,175,607,50
18023,175,274,2
18031,175,254,35
18035,175,412,48
18037,175,251,6
18039,175,2721,42
18043,175,349,45
18053,175,361,29
18057,175,1407,102
18059,175,397,35
18061,175,202,24
18063,175,1351,110
18065,175,216,15
18067,175,506,53
18071,175,436,4
18081,175,1233,125
18085,175,401,3
18087,175,410,6
18091,175,494,25
18089,175,4526,254
18095,175,631,73
18097,175,11099,716
18099,175,369,3
18105,175,215,28
18107,175,276,20
18109,175,314,32
18113,175,378,28
18127,175,634,38
18145,175,621,32
18141,175,1697,63
18157,175,544,9
18163,175,350,6
18167,175,213,9
18177,175,281,6
18181,175,249,10
19013,175,1914,56
19021,175,1670,10
19047,175,642,2
19049,175,1084,29
19059,175,212,2
19061,175,454,22
19099,175,304,17
19103,175,811,8
19113,175,1107,80
19115,175,356,13
19127,175,978,18
19139,175,590,43
19149,175,253,4
19153,175,5582,169
19155,175,626,11
19163,175,460,10
19167,175,423,0
19169,175,521,3
19171,175,432,29
19179,175,689,28
19181,175,214,2
19183,175,214,9
19193,175,3083,43
19197,175,341,0
20055,175,1558,10
20057,175,1926,10
20091,175,1316,81
20103,175,1132,7
20111,175,487,7
20173,175,937,26
20175,175,968,2
20177,175,515,9
20209,175,1982,78
21015,175,579,23
21031,175,246,14
21037,175,234,12
21059,175,404,8
21067,175,1307,22
21107,175,241,34
21111,175,3651,198
21117,175,735,37
21141,175,213,14
21177,175,510,8
21211,175,370,7
21227,175,1376,11
22001,175,705,34
22003,175,256,10
22005,175,1044,58
22007,175,334,14
22009,175,238,11
22013,175,209,26
22015,175,697,28
22017,175,2953,223
22019,175,971,53
22031,175,320,18
22033,175,4514,265
22035,175,357,0
22037,175,273,33
22041,175,443,14
22045,175,531,42
22047,175,674,43
22051,175,8888,479
22053,175,247,7
22055,175,1574,36
22057,175,1034,83
22061,175,281,18
22063,175,751,36
22065,175,320,2
22067,175,213,7
22071,175,7571,529
22073,175,2022,69
22075,175,244,17
22077,175,225,27
22079,175,1358,53
22087,175,599,23
22089,175,697,46
22093,175,338,28
22095,175,928,85
22097,175,517,57
22099,175,581,26
22101,175,405,36
22103,175,2096,172
22105,175,1163,42
22109,175,866,60
22111,175,391,21
22117,175,596,45
22119,175,352,9
22121,175,232,30
22125,175,241,14
22127,175,230,5
23001,175,454,4
23005,175,1554,58
23031,175,472,11
24003,175,4955,201
24005,175,7658,458
24510,175,7157,319
24009,175,399,24
24011,175,296,3
24013,175,1063,109
24015,175,462,29
24017,175,1335,86
24021,175,2426,116
24025,175,1067,61
24027,175,2428,80
24031,175,14244,725
24033,175,18571,661
24035,175,211,15
24037,175,605,48
24043,175,616,25
24045,175,1051,38
24047,175,278,17
25001,175,1523,140
25003,175,591,44
25005,175,8081,548
25009,175,15885,1081
25011,175,359,53
25013,175,6620,649
25015,175,947,107
25017,175,23647,1812
25021,175,9042,919
25023,175,8604,647
25025,175,19601,976
25027,175,12192,905
26005,175,301,6
26017,175,379,29
26021,175,918,60
26023,175,1043,25
26025,175,507,31
26037,175,204,11
26045,175,274,7
26049,175,2640,285
26065,175,867,29
26075,175,2056,52
26077,175,1002,66
26081,175,4634,128
26087,175,559,38
26091,175,926,10
26093,175,594,29
26099,175,7414,903
26115,175,580,21
26121,175,790,49
26125,175,11791,1081
26139,175,984,51
26145,175,1215,122
26155,175,265,27
26147,175,530,49
26149,175,232,3
26157,175,229,26
26159,175,217,7
26161,175,2130,113
26163,175,22268,2692
27003,175,1919,103
27009,175,204,3
27013,175,243,2
27019,175,299,1
27027,175,530,37
27037,175,1956,84
27047,175,259,0
27053,175,10988,751
27067,175,561,1
27083,175,277,2
27099,175,813,2
27105,175,1634,6
27109,175,916,15
27123,175,4394,213
27131,175,758,4
27139,175,595,4
27141,175,277,4
27145,175,2139,19
27153,175,392,2
27163,175,905,38
27171,175,405,3
28001,175,233,18
28007,175,337,23
28011,175,223,13
28017,175,202,17
28025,175,218,6
28029,175,492,11
28031,175,246,5
28033,175,948,15
28035,175,737,42
28043,175,211,4
28047,175,499,7
28049,175,1589,33
28051,175,491,37
28059,175,425,16
28061,175,216,6
28067,175,952,47
28071,175,269,4
28073,175,353,7
28075,175,850,77
28079,175,505,16
28081,175,388,14
28083,175,430,48
28085,175,384,32
28087,175,392,10
28089,175,1014,31
28095,175,314,28
28099,175,907,60
28101,175,324,8
28103,175,224,6
28105,175,426,20
28109,175,227,32
28113,175,289,11
28121,175,620,12
28123,175,707,14
28149,175,347,14
28151,175,323,9
28153,175,441,8
28163,175,407,6
29019,175,280,2
29021,175,812,3
29047,175,367,9
29077,175,267,8
29095,175,1054,33
29097,175,303,0
29099,175,473,21
29119,175,403,0
29145,175,295,2
29195,175,278,4
29183,175,974,73
29189,175,5941,555
29510,175,2319,154
30031,175,213,1
31001,175,282,11
31037,175,661,4
31043,175,1757,34
31047,175,851,8
31053,175,660,8
31055,175,6591,83
31079,175,1591,46
31109,175,1634,11
31119,175,350,4
31141,175,650,3
31151,175,530,2
31153,175,1049,8
32003,175,11186,402
32031,175,2286,74
33011,175,3145,224
33013,175,398,18
33015,175,1442,83
33017,175,285,13
34001,175,2750,190
34003,175,19069,1706
34005,175,5056,372
34007,175,7163,421
34009,175,694,63
34011,175,2894,126
34013,175,18592,1765
34015,175,2489,172
34017,175,18773,1268
34019,175,1062,67
34021,175,7560,530
34023,175,16640,1104
34025,175,8998,700
34027,175,6727,642
34029,175,9466,860
34031,175,16794,1019
34033,175,752,67
34035,175,4818,441
34037,175,1178,153
34039,175,16341,1139
34041,175,1221,144
35001,175,1848,82
35006,175,201,13
35013,175,751,8
35031,175,3155,161
35035,175,854,6
35045,175,2235,156
35043,175,685,29
35049,175,203,3
36001,175,2062,157
36007,175,671,61
36021,175,454,43
36027,175,4150,159
36029,175,7073,593
36035,175,244,18
36037,175,229,6
36039,175,256,5
36053,175,347,4
36055,175,3541,256
36059,175,41544,2686
36063,175,1195,65
36065,175,1421,89
36067,175,2702,171
36069,175,242,25
36071,175,10681,396
36073,175,277,38
36079,175,1305,60
36083,175,533,37
36087,175,13529,469
36091,175,538,5
36093,175,770,33
36089,175,217,3
36101,175,263,19
36103,175,41056,2018
36105,175,1440,31
36111,175,1757,49
36113,175,262,31
36115,175,244,11
36119,175,34580,1547
37001,175,969,36
37017,175,321,2
37019,175,380,5
37021,175,509,36
37023,175,918,17
37025,175,888,26
37027,175,322,4
37035,175,570,10
37037,175,890,42
37045,175,239,2
37047,175,471,35
37049,175,318,6
37051,175,1031,36
37057,175,772,15
37061,175,1355,20
37063,175,3340,62
37065,175,276,9
37067,175,2615,29
37069,175,287,21
37071,175,803,11
37077,175,742,17
37081,175,2482,106
37083,175,266,4
37085,175,515,30
37089,175,514,49
37093,175,330,3
37097,175,575,7
37101,175,1208,29
37105,175,716,7
37107,175,343,10
37113,175,256,1
37111,175,202,1
37119,175,9086,144
37123,175,253,7
37125,175,377,11
37127,175,357,4
37129,175,587,5
37133,175,215,3
37135,175,546,41
37147,175,579,4
37151,175,1068,27
37153,175,233,5
37155,175,1185,37
37159,175,1038,40
37161,175,263,9
37163,175,907,5
37167,175,282,5
37171,175,392,2
37179,175,971,24
37181,175,462,35
37183,175,4211,44
37191,175,1673,23
37193,175,557,6
37195,175,615,18
37197,175,282,4
38015,175,202,0
38017,175,2146,65
38035,175,365,4
39003,175,255,38
39007,175,411,42
39013,175,500,21
39017,175,1248,39
39023,175,688,8
39025,175,288,6
39029,175,983,59
39035,175,5820,341
39037,175,228,25
39041,175,439,15
39043,175,218,22
39045,175,426,14
39049,175,8029,370
39055,175,363,37
39061,175,4098,188
39085,175,373,15
39089,175,340,11
39093,175,867,66
39095,175,2516,298
39099,175,1669,225
39101,175,2713,35
