articleID,commentType,recommendations,replyCount,min_since_pub
58e1bab77c459f24986d7fd6,userReply,1,0,4825
58e1bab77c459f24986d7fd6,userReply,6,0,6681
58e1bab77c459f24986d7fd6,userReply,2,0,8358
58e1bab77c459f24986d7fd6,comment,0,2,8598
58e1bab77c459f24986d7fd6,userReply,0,0,10851
58e1bab77c459f24986d7fd6,userReply,0,0,10893
58e1bab77c459f24986d7fd6,userReply,0,0,13907
58e1bab87c459f24986d7fd7,comment,2,0,608
58e1bab87c459f24986d7fd7,comment,4,0,635
58e1bab87c459f24986d7fd7,comment,10,2,639
58e1bab87c459f24986d7fd7,comment,11,0,727
58e1bab87c459f24986d7fd7,comment,1,0,840
58e1bab87c459f24986d7fd7,comment,5,2,883
58e1bab87c459f24986d7fd7,comment,8,0,918
58e1bab87c459f24986d7fd7,comment,11,1,990
58e1bab87c459f24986d7fd7,comment,7,3,1008
58e1bab87c459f24986d7fd7,comment,4,0,1304
58e1bab87c459f24986d7fd7,comment,0,0,1395
58e1bab87c459f24986d7fd7,comment,4,3,1464
58e1bab87c459f24986d7fd7,userReply,2,0,1465
58e1bab87c459f24986d7fd7,userReply,2,0,1469
58e1bab87c459f24986d7fd7,userReply,2,0,1480
58e1bab87c459f24986d7fd7,comment,1,1,1569
58e1bab87c459f24986d7fd7,userReply,0,0,2072
58e1bab87c459f24986d7fd7,userReply,3,0,2075
58e1bab87c459f24986d7fd7,userReply,8,0,2167
58e1bab87c459f24986d7fd7,userReply,0,0,2169
58e1bab87c459f24986d7fd7,comment,2,0,2609
58e1bab87c459f24986d7fd7,comment,0,0,2727
58e1bab87c459f24986d7fd7,userReply,0,0,4030
58e1bab87c459f24986d7fd7,comment,5,1,4269
58e1bab87c459f24986d7fd7,comment,0,0,4433
58e1bab87c459f24986d7fd7,comment,0,0,4952
58e1bab87c459f24986d7fd7,userReply,0,0,4958
58e1bab87c459f24986d7fd7,userReply,0,0,4974
58e1bab87c459f24986d7fd7,userReply,1,0,4978
58e1bab87c459f24986d7fd7,comment,1,0,5215
58e1bab87c459f24986d7fd7,userReply,2,0,8376
58e1bab87c459f24986d7fd7,userReply,2,0,8567
58e2fe327c459f24986d8307,comment,1,0,25
58e2fe327c459f24986d8307,comment,3,0,30
58e2fe327c459f24986d8307,comment,2,0,58
58e2fe327c459f24986d8307,comment,6,0,108
58e2fe327c459f24986d8307,comment,16,0,145
58e2fe327c459f24986d8307,comment,2,0,304
58e2fe327c459f24986d8307,comment,16,1,599
58e2fe327c459f24986d8307,comment,1,0,600
58e2fe327c459f24986d8307,comment,5,0,621
58e2fe327c459f24986d8307,comment,4,7,630
58e2fe327c459f24986d8307,comment,3,0,645
58e2fe327c459f24986d8307,comment,10,0,655
58e2fe327c459f24986d8307,comment,9,1,708
58e2fe327c459f24986d8307,comment,19,0,710
58e2fe327c459f24986d8307,comment,5,0,731
58e2fe327c459f24986d8307,comment,22,0,753
58e2fe327c459f24986d8307,comment,4,0,791
58e2fe327c459f24986d8307,comment,2,0,828
58e2fe327c459f24986d8307,comment,1,0,858
58e2fe327c459f24986d8307,comment,1,0,921
58e2fe327c459f24986d8307,comment,5,1,1022
58e2fe327c459f24986d8307,comment,2,0,1075
58e2fe327c459f24986d8307,userReply,2,0,1094
58e2fe327c459f24986d8307,comment,1,0,1236
58e2fe327c459f24986d8307,comment,1,0,1568
58e2fe327c459f24986d8307,userReply,3,0,1708
58e2fe327c459f24986d8307,comment,2,0,1714
58e2fe327c459f24986d8307,comment,3,0,2038
58e2fe327c459f24986d8307,userReply,0,0,2043
58e2fe327c459f24986d8307,userReply,0,0,2123
58e2fe327c459f24986d8307,userReply,0,0,2310
58e2fe327c459f24986d8307,comment,1,0,2654
58e2fe327c459f24986d8307,comment,2,0,4115
58e2fe327c459f24986d8307,comment,1,0,7210
58e2fe327c459f24986d8307,comment,3,0,7428
58e2fe327c459f24986d8307,comment,3,0,8881
58e2fe327c459f24986d8307,comment,4,0,15956
58e2fe327c459f24986d8307,comment,2,0,22280
58e2fe327c459f24986d8307,comment,2,0,41077
58e2fe327c459f24986d8307,comment,1,1,42475
58e2fe327c459f24986d8307,userReply,0,0,52657
58e2fe327c459f24986d8307,userReply,0,0,52660
58e2fe327c459f24986d8307,comment,0,0,63901
58e5a14f7c459f24986d8a55,comment,9,0,73
58e5a14f7c459f24986d8a55,comment,14,3,77
58e5a14f7c459f24986d8a55,comment,19,0,80
58e5a14f7c459f24986d8a55,comment,11,0,95
58e5a14f7c459f24986d8a55,comment,2,3,216
58e5a14f7c459f24986d8a55,comment,6,0,304
58e5a14f7c459f24986d8a55,comment,22,0,309
58e5a14f7c459f24986d8a55,comment,4,0,495
58e5a14f7c459f24986d8a55,comment,19,9,634
58e5a14f7c459f24986d8a55,comment,19,3,718
58e5a14f7c459f24986d8a55,userReply,2,0,740
58e5a14f7c459f24986d8a55,userReply,2,0,871
58e5a14f7c459f24986d8a55,comment,3,0,901
58e5a14f7c459f24986d8a55,comment,2,0,939
58e5a14f7c459f24986d8a55,comment,2,0,1000
58e5a14f7c459f24986d8a55,comment,0,0,1008
58e5a14f7c459f24986d8a55,comment,3,0,1068
58e5a14f7c459f24986d8a55,comment,6,0,1106
58e5a14f7c459f24986d8a55,comment,4,0,1156
58e5a14f7c459f24986d8a55,comment,9,1,1161
58e5a14f7c459f24986d8a55,comment,0,0,1167
58e5a14f7c459f24986d8a55,comment,6,0,1239
58e5a14f7c459f24986d8a55,comment,1,0,1244
58e5a14f7c459f24986d8a55,userReply,0,0,1314
58e5a14f7c459f24986d8a55,comment,7,0,1371
58e5a14f7c459f24986d8a55,userReply,1,0,1435
58e5a14f7c459f24986d8a55,userReply,0,0,1531
58e5a14f7c459f24986d8a55,userReply,0,0,2168
58e5a14f7c459f24986d8a55,userReply,2,0,2299
58e5a14f7c459f24986d8a55,comment,5,0,2972
58e5a14f7c459f24986d8a55,comment,1,0,4123
58e5a14f7c459f24986d8a55,userReply,1,0,9826
58e5a14f7c459f24986d8a55,comment,5,0,10841
58e5a14f7c459f24986d8a55,comment,11,2,11077
58e5a14f7c459f24986d8a55,comment,3,1,21766
58e5a14f7c459f24986d8a55,comment,6,0,24289
58e5a14f7c459f24986d8a55,userReply,0,0,29948
58e5a14f7c459f24986d8a55,userReply,0,0,29950
58e5a14f7c459f24986d8a55,userReply,6,0,42818
58e5a14f7c459f24986d8a55,userReply,5,0,51178
58e5a14f7c459f24986d8a55,userReply,1,0,51183
58e5a14f7c459f24986d8a55,comment,4,0,75063
58e5a14f7c459f24986d8a55,userReply,0,0,83124
58e5a14f7c459f24986d8a55,userReply,0,0,94809
58e5a14f7c459f24986d8a55,comment,4,0,117443
58e5a14f7c459f24986d8a55,userReply,0,0,224800
58e5a14f7c459f24986d8a55,comment,0,0,321232
58e5a14f7c459f24986d8a55,comment,2,0,321247
58eaf53b7c459f24986d9531,comment,17,2,626
58eaf53b7c459f24986d9531,comment,15,0,702
58eaf53b7c459f24986d9531,comment,4,3,709
58eaf53b7c459f24986d9531,userReply,8,0,762
58eaf53b7c459f24986d9531,comment,10,0,776
58eaf53b7c459f24986d9531,comment,3,0,778
58eaf53b7c459f24986d9531,comment,3,0,783
58eaf53b7c459f24986d9531,userReply,3,0,854
58eaf53b7c459f24986d9531,comment,0,0,855
58eaf53b7c459f24986d9531,comment,0,0,884
58eaf53b7c459f24986d9531,userReply,6,0,1007
58eaf53b7c459f24986d9531,userReply,3,0,1112
58eaf53b7c459f24986d9531,comment,1,0,1136
58eaf53b7c459f24986d9531,comment,9,0,1302
58eaf53b7c459f24986d9531,comment,2,2,2036
