name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246,F247,F248,F249,F250,F251,F252,F253,F254,F255,F256,F257,F258,F259,F260,F261,F262,F263,F264,F265,F266,F267,F268,F269
ames-research-pc-6.ucsd.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,144,24,0,0,191,191,191,0,191,36481,382,29861.11937,0,49152,49152,28037,0,49152,340230144,56074,0,0,12,12,12,0,12,20736,48,0,0,191,191,191,0,191,1330863361,764,6006.064234,0,14385,11417,7842.25,0,14385,1153382624496900,31369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,1728,36,0,0,191,191,191,0,191,6967871,573,20982.069877,0,14385,14385,24984.666667,0,49152,8072407203840,74954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,2985984,72,0,0,191,191,191,0,191,48551226272641,1146,17570.859073,0,14385,11417,14573.833333,0,49152,392415536419678237753344,87443,0,0,12,12,12,0,12,2985984,72,0,0,191,191,191,0,191,48551226272641,1146,17570.859073,0,14385,11417,14573.833333,0,49152,392415536419678237753344,87443,0,0,12,12,12,0,12,2985984,72,0,0,191,191,191,0,191,48551226272641,1146,17570.859073,0,14385,11417,14573.833333,0,49152,392415536419678237753344,87443
amrit.me.jhu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,484,44,0,0,233,233,233,0,233,54289,466,221.324423,0,891,1204,1047.5,0,1204,1072764,2095,0,0,22,22,22,0,22,22,22,0,0,233,233,233,0,233,233,233,0,0,891,891,891,0,891,891,891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,484,44,0,0,233,233,233,0,233,54289,466,221.324423,0,891,1204,1047.5,0,1204,1072764,2095,0,0,22,22,22,0,22,484,44,0,0,233,233,233,0,233,54289,466,221.324423,0,891,1204,1047.5,0,1204,1072764,2095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
anat3d2.anatomy.upenn.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,144,24,0,0,219,219,219,0,219,47961,438,9369.164851,0,84905,84905,78280,0,84905,6083867775,156560,0,0,12,12,12,0,12,35831808,84,0,0,219,219,219,0,219,24160660561265140,1533,22024.424818,0,4179,4179,18396.285714,0,55666,445159313911092040444149760,128774,0,0,12,12,12,0,12,12,12,0,0,219,219,219,0,219,219,219,0,0,891,891,891,0,891,891,891,0,0,12,12,12,0,12,248832,60,0,0,219,219,219,0,219,503756397099,1095,23536.139707,0,84905,55666,55469.4,0,84905,352664143655445861498880,277347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,5159780352,108,0,0,219,219,219,0,219,1158769441178837450752,1971,32742.455905,0,84905,28219,31703.777778,0,84905,2708290404644801652329755943026819072,285334,0,0,12,12,12,0,12,5159780352,108,0,0,219,219,219,0,219,1158769441178837450752,1971,32742.455905,0,84905,28219,31703.777778,0,84905,2708290404644801652329755943026819072,285334,0,0,12,12,12,0,12,5159780352,108,0,0,219,219,219,0,219,1158769441178837450752,1971,32742.455905,0,84905,28219,31703.777778,0,84905,2708290404644801652329755943026819072,285334
annex-v32bis2-31.slip.andrew.cmu.edu,0,0,14,14,14,0,14,196,28,0,0,187,187,187,0,187,34969,374,2443.053929,0,3998,3998,2270.5,0,3998,2170914,4541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,196,28,0,0,187,187,187,0,187,34969,374,371.938167,0,4524,4524,4261,0,4524,18086952,8522,0,0,14,14,14,0,14,38416,56,0,0,187,187,187,0,187,1222830961,748,32114.898407,0,40310,40310,27213.5,0,66554,2538843866398560,108854,0,0,14,14,14,0,14,196,28,0,0,187,187,187,0,187,34969,374,171.826948,0,786,786,664.5,0,786,426798,1329,0,0,14,14,14,0,14,196,28,0,0,187,187,187,0,187,34969,374,18557.310365,0,40310,66554,53432,0,66554,2682791740,106864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,1475789056,112,0,0,187,187,187,0,187,1495315559180183552,1496,24643.62711,0,3998,3998,15239.625,0,66554,99688256140780417631354093568,121917,0,0,14,14,14,0,14,1475789056,112,0,0,187,187,187,0,187,1495315559180183552,1496,24643.62711,0,3998,3998,15239.625,0,66554,99688256140780417631354093568,121917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
aragorn173.acns.nwu.edu,0,0,16,16,16,0,16,16,16,0,0,236,236,236,0,236,236,236,0,0,17688,17688,17688,0,17688,17688,17688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,441,42,0,0,185,185,185,0,185,34225,370,7410.479067,0,7634,18114,12874,0,18114,138282276,25748,0,0,21,21,21,0,21,9261,63,0,0,185,185,185,0,185,6331625,555,5167.755025,0,12859,4209,6901,0,12859,196739035185,20703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.886751,0,21,21,19.333333,0,21,7056,58,29.444864,0,185,185,202,0,236,8077100,606,2918.782337,0,18114,17688,16220.333333,0,18114,4120029155088,48661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.041241,0,21,21,20.166667,0,21,65345616,121,20.820663,0,185,185,193.5,0,236,51141168287500,1161,6479.318835,0,7634,12859,10689.833333,0,18114,481211265413877015248896,64139,2.041241,0,21,21,20.166667,0,21,65345616,121,20.820663,0,185,185,193.5,0,236,51141168287500,1161,6479.318835,0,7634,12859,10689.833333,0,18114,481211265413877015248896,64139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
arcadia.ece.miami.edu,0,0,12,12,12,0,12,12,12,0,0,240,240,240,0,240,240,240,0,0,7089,7089,7089,0,7089,7089,7089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,12,12,0,0,240,240,240,0,240,240,240,0,0,3977,3977,3977,0,3977,3977,3977,0,0,12,12,12,0,12,35831808,84,0,0,240,240,240,0,240,45864714240000000,1680,4245.541796,0,5866,786,2942.142857,0,11473,3619234185570817146880,20595,0,0,12,12,12,0,12,20736,48,0,0,240,240,240,0,240,3317760000,960,257.685855,0,786,669,513,0,786,44665391628,2052,0,0,12,12,12,0,12,12,12,0,0,240,240,240,0,240,240,240,0,0,11473,11473,11473,0,11473,11473,11473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,5159780352,108,0,0,240,240,240,0,240,2641807540224000000000,2160,3927.972646,0,7089,1204,3517.888889,0,11473,102036899289791304929908883456,31661,0,0,12,12,12,0,12,5159780352,108,0,0,240,240,240,0,240,2641807540224000000000,2160,3927.972646,0,7089,1204,3517.888889,0,11473,102036899289791304929908883456,31661,0,0,12,12,12,0,12,5159780352,108,0,0,240,240,240,0,240,2641807540224000000000,2160,3927.972646,0,7089,1204,3517.888889,0,11473,102036899289791304929908883456,31661
as2511-11.sl002.cns.vt.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,6859,57,0,0,236,236,236,0,236,13144256,708,25663.847263,0,49705,6168,20088.666667,0,49705,1346807872920,60266,0,0,19,19,19,0,19,2476099,95,0,0,236,236,236,0,236,732082482176,1180,21249.33483,0,17459,5052,16118.8,0,52516,32530136361854562304,80594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,6859,57,0,0,236,236,236,0,236,13144256,708,19479.47418,0,17459,49705,39893.333333,0,52516,45573363531020,119680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,19,19,0,19,16983563041,152,0,0,236,236,236,0,236,9622679558836781056,1888,21223.143493,0,17459,6168,17607.5,0,52516,43811843759306886186365947478016,140860,0,0,19,19,19,0,19,16983563041,152,0,0,236,236,236,0,236,9622679558836781056,1888,21223.143493,0,17459,6168,17607.5,0,52516,43811843759306886186365947478016,140860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
as2511-11.sl011.cns.vt.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,17,17,0,0,217,217,217,0,217,217,217,0,0,9866,9866,9866,0,9866,9866,9866,0,0,17,17,17,0,17,6975757441,136,0,0,217,217,217,0,217,4916747105530913792,1736,8971.672355,0,25218,1414,5864.375,0,25218,144881281282236283531296768,46915,0,0,17,17,17,0,17,4913,51,0,0,217,217,217,0,217,10218313,651,223.421127,0,363,363,422,0,669,56826198,1266,0,0,17,17,17,0,17,289,34,0,0,217,217,217,0,217,47089,434,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,17,17,17,0,17,118587876497,153,0,0,217,217,217,0,217,1066934121900208291840,1953,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,118587876497,153,0,0,217,217,217,0,217,1066934121900208291840,1953,8497.574021,0,9866,1414,6309,0,25218,1429398721130543071958545727488,56781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
asl.ise.vt.edu,0,0,7,7,7,0,7,49,14,0,0,184,184,184,0,184,33856,368,0,0,3985,3985,3985,0,3985,15880225,7970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,7,7,0,0,184,184,184,0,184,184,184,0,0,12290,12290,12290,0,12290,12290,12290,0,0,7,7,7,0,7,16807,35,0,0,184,184,184,0,184,210906087424,920,16929.966769,0,1204,1713,11213.4,0,40310,787681020720293248,56067,0,0,7,7,7,0,7,7,7,0,0,184,184,184,0,184,184,184,0,0,786,786,786,0,786,786,786,0,0,7,7,7,0,7,343,21,0,0,184,184,184,0,184,6229504,552,16245.910419,0,40310,12290,21551.333333,0,40310,5971670934600,64654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,5764801,56,0,0,184,184,184,0,184,1313840315232157696,1472,13254.513953,0,3985,3985,9540.875,0,40310,153730102080022721413072814080,76327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,0,7,5764801,56,0,0,184,184,184,0,184,1313840315232157696,1472,13254.513953,0,3985,3985,9540.875,0,40310,153730102080022721413072814080,76327
astro1.panet.utoledo.edu,0,0,6,6,6,0,6,6,6,0,0,184,184,184,0,184,184,184,0,0,3985,3985,3985,0,3985,3985,3985,0,0,6,6,6,0,6,6,6,0,0,184,184,184,0,184,184,184,0,0,46888,46888,46888,0,46888,46888,46888,0,0,6,6,6,0,6,36,12,0,0,184,184,184,0,184,33856,368,32080.727556,0,7634,53003,30318.5,0,53003,404624902,60637,5.366563,0,6,6,8.4,0,18,23328,42,22.36068,0,184,184,194,0,234,268217524224,970,16121.24778,0,786,11853,14051,0,40310,7280646378013240320,70255,0,0,6,6,6,0,6,6,6,0,0,184,184,184,0,184,184,184,0,0,786,786,786,0,786,786,786,5.366563,0,6,6,8.4,0,18,23328,42,22.36068,0,184,184,194,0,234,268217524224,970,18555.178514,0,40310,40310,33631.2,0,53003,19119787662386204246016,168156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,6,6,7.333333,0,18,30233088,66,16.666667,0,184,184,189.555556,0,234,307438633764324900864,1706,20729.647015,0,3985,11853,20196.111111,0,53003,550443286433677042815235574519037952,181765,0,0,18,18,18,0,18,18,18,0,0,234,234,234,0,234,234,234,0,0,11853,11853,11853,0,11853,11853,11853,0,0,6,6,6,0,6,1679616,48,0,0,184,184,184,0,184,1313840315232157696,1472,21907.068924,0,3985,16102,21239,0,53003,46439153499846197981419419992064,169912
async1.async.duke.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,10,10,0,0,201,201,201,0,201,201,201,0,0,3626,3626,3626,0,3626,3626,3626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,10,10,0,0,201,201,201,0,201,201,201,0,0,3626,3626,3626,0,3626,3626,3626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,10,10,0,0,201,201,201,0,201,201,201,0,0,3626,3626,3626,0,3626,3626,3626
async79.async.duke.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,17,17,0,0,193,193,193,0,193,193,193,0,0,18114,18114,18114,0,18114,18114,18114,0,0,17,17,17,0,17,4913,51,0,0,193,193,193,0,193,7189057,579,5167.755025,0,12859,4209,6901,0,12859,196739035185,20703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,289,34,0,0,193,193,193,0,193,37249,386,3715.846135,0,18114,18114,15486.5,0,18114,232927926,30973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,83521,68,0,0,193,193,193,0,193,1387488001,772,7016.882279,0,18114,12859,9704.25,0,18114,3563730883341090,38817,0,0,17,17,17,0,17,83521,68,0,0,193,193,193,0,193,1387488001,772,7016.882279,0,18114,12859,9704.25,0,18114,3563730883341090,38817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
async99.async.duke.edu,0,0,18,18,18,0,18,18,18,0,0,209,209,209,0,209,209,209,0,0,7280,7280,7280,0,7280,7280,7280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,1889568,90,0,0,209,209,209,0,209,398778220049,1045,2404.313478,0,5866,669,1583.6,0,5866,262007187289848,7918,0,0,18,18,18,0,18,104976,72,0,0,209,209,209,0,209,1908029761,836,257.685855,0,786,669,513,0,786,44665391628,2052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,34012224,108,0,0,209,209,209,0,209,83344647990241,1254,3167.450205,0,7280,786,2533,0,7280,1907412323470093312,15198,0,0,18,18,18,0,18,34012224,108,0,0,209,209,209,0,209,83344647990241,1254,3167.450205,0,7280,786,2533,0,7280,1907412323470093312,15198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
aurora.met.utah.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,21,21,0,0,234,234,234,0,234,234,234,0,0,9648,9648,9648,0,9648,9648,9648,0,0,21,21,21,0,21,1801088541,147,0,0,234,234,234,0,234,38415899085692544,1638,9493.867239,0,25218,1204,6500.142857,0,25218,102462009393377846493184,45501,0,0,21,21,21,0,21,9261,63,0,0,234,234,234,0,234,12812904,702,223.421127,0,363,363,422,0,669,56826198,1266,0,0,21,21,21,0,21,441,42,0,0,234,234,234,0,234,54756,468,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,37822859361,168,0,0,234,234,234,0,234,8989320386052055040,1872,8859.792563,0,9648,4441,6893.625,0,25218,988553466627309531685715968,55149,0,0,21,21,21,0,21,37822859361,168,0,0,234,234,234,0,234,8989320386052055040,1872,8859.792563,0,9648,4441,6893.625,0,25218,988553466627309531685715968,55149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
b2127.nas.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,15,15,15,0,0,192,192,192,0,192,192,192,0,0,84907,84907,84907,0,84907,84907,84907,0,0,15,15,15,0,15,759375,75,0,0,192,192,192,0,192,260919263232,960,1372.332212,0,4179,3635,2933.8,0,4179,123377608562864032,14669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,15,15,15,0,0,192,192,192,0,192,192,192,0,0,84907,84907,84907,0,84907,84907,84907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,15,11390625,90,0,0,192,192,192,0,192,50096498540544,1152,33487.921548,0,4179,3938,16596,0,84907,10475622610247096467456,99576,0,0,15,15,15,0,15,11390625,90,0,0,192,192,192,0,192,50096498540544,1152,33487.921548,0,4179,3938,16596,0,84907,10475622610247096467456,99576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
b37at2a-dyn-05.mit.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,169,26,0,0,191,191,191,0,191,36481,382,13697.365458,0,84907,84907,75221.5,0,84907,5564465152,150443,0,0,13,13,13,0,13,2197,39,0,0,191,191,191,0,191,6967871,573,1591.166344,0,4179,1713,2365.333333,0,4179,8618986908,7096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,169,26,0,0,191,191,191,0,191,36481,382,13697.365458,0,84907,84907,75221.5,0,84907,5564465152,150443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,13,13,0,13,371293,65,0,0,191,191,191,0,191,254194901951,955,40504.032721,0,4179,4179,31507.8,0,84907,47960052295110230016,157539,0,0,13,13,13,0,13,371293,65,0,0,191,191,191,0,191,254194901951,955,40504.032721,0,4179,4179,31507.8,0,84907,47960052295110230016,157539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ba67782.coba.unt.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,12,12,0,0,205,205,205,0,205,205,205,0,0,9866,9866,9866,0,9866,9866,9866,0,0,12,12,12,0,12,2985984,72,0,0,205,205,205,0,205,74220378765625,1230,9806.298398,0,1414,4441,7719.666667,0,25218,1705649517108571406336,46318,0,0,12,12,12,0,12,12,12,0,0,205,205,205,0,205,205,205,0,0,669,669,669,0,669,669,669,0,0,12,12,12,0,12,144,24,0,0,205,205,205,0,205,42025,410,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,35831808,84,0,0,205,205,205,0,205,15215177646953124,1435,8988.567567,0,9866,4441,8026.285714,0,25218,16827938135793164630360064,56184,0,0,12,12,12,0,12,35831808,84,0,0,205,205,205,0,205,15215177646953124,1435,8988.567567,0,9866,4441,8026.285714,0,25218,16827938135793164630360064,56184,0,0,12,12,12,0,12,35831808,84,0,0,205,205,205,0,205,15215177646953124,1435,8988.567567,0,9866,4441,8026.285714,0,25218,16827938135793164630360064,56184
bach.math.ufl.edu,0,0,9,9,9,0,9,59049,45,0,0,209,209,209,0,209,398778220049,1045,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,81,18,0,0,209,209,209,0,209,43681,418,36968.956734,0,234,52516,26375,0,52516,12288744,52750,0,0,9,9,9,0,9,59049,45,0,0,209,209,209,0,209,398778220049,1045,125.88169,0,509,509,458.8,0,527,16453915640370,2294,0,0,9,9,9,0,9,81,18,0,0,209,209,209,0,209,43681,418,24627.114975,0,17688,52516,35102,0,52516,928903008,70204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,4782969,63,0,0,209,209,209,0,209,17419031429960368,1463,19668.333444,0,509,515,10356.857143,0,52516,15284091731717939789824,72498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,4782969,63,0,0,209,209,209,0,209,17419031429960368,1463,19668.333444,0,509,515,10356.857143,0,52516,15284091731717939789824,72498
bailey.tcad.ee.ufl.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,10,10,0,0,216,216,216,0,216,216,216,0,0,27063,27063,27063,0,27063,27063,27063,0,0,10,10,10,0,10,100,20,0,0,216,216,216,0,216,46656,432,2384.364066,0,3635,3635,1949,0,3635,956005,3898,0,0,10,10,10,0,10,10,10,0,0,216,216,216,0,216,216,216,0,0,263,263,263,0,263,263,263,0,0,10,10,10,0,10,10,10,0,0,216,216,216,0,216,216,216,0,0,27063,27063,27063,0,27063,27063,27063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,1000,30,0,0,216,216,216,0,216,10077696,648,14597.268968,0,27063,3635,10320.333333,0,27063,25872363315,30961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,1000,30,0,0,216,216,216,0,216,10077696,648,14597.268968,0,27063,3635,10320.333333,0,27063,25872363315,30961
