name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
acid.cgrg.ohio-state.edu,242,242,7089,7089,7089,1,1,1,1,1
acjww.nexus.olemiss.edu,76419346977856,1236,3335.166667,327105530511646912,20011,6,6,6,6,6
ackbar.arl.wustl.edu,9778171990537733081661440,2057,7919,95078138567932496581139264000049910120448,87109,11,11,11,11,11
acl.ae.gatech.edu,3407335114387636224,1670,6060.625,54725434529259286272812253184,48485,8,8,8,8,8
acl1.physics.gatech.edu,126956154280233012699996523198174520420597760,3999,11788,963244478691856381512796945724669070253575488545476243530695403634688,223972,19,19,19,19,19
acm011.acs.ttu.edu,2090628617375390720,1560,81091,12739839292221157379386119601258496,648728,8,8,8,8,8
acm23-5.acs.ttu.edu,1871773696,832,9814.75,3650689536892860,39259,4,4,4,4,4
acm47.acs.ttu.edu,1568239201,796,13221.5,190532244001176,52886,4,4,4,4,4
acme.as.arizona.edu,146515680075648591922997181569564672,3315,3142,29039119724540775768463142751448009295709717135360,47130,15,15,15,15,15
acme.csusb.edu,222,222,7131,7131,7131,1,1,1,1,1
acmex.gatech.edu,9999999,31580,33349.74,0,5002461,150,150,150,150,150
acmey.gatech.edu,237354328512,942,6321.2,4851649299136547840,31606,5,5,5,5,5
acmez.gatech.edu,33555237697714497909686272,2307,10234,111070093278268776162476761798587541618688,112574,11,11,11,11,11
acns.fsu.edu,9999999,42382,23286.898618,0,5053257,217,217,217,217,217
acoma.aoc.nrao.edu,11585669847441531140540830004166861396543275008,4020,16738.4,388681271782263663843911175176119213332872141345466185676300260833492992,334768,20,20,20,20,20
acoma.arc.unm.edu,85993800189188342193708616122368,2674,18754.142857,14190853575518379631035876121004180633927414166824419328,262558,14,14,14,14,14
acppp03.acast.nova.edu,10294746488738365440,1904,9451,7970845015099799693923713024,75608,8,8,8,8,8
acppp07.acast.nova.edu,31353847720536726622164202230775262964783290376872303525888,5488,8108.64,220161846310943906309783729080161391700882311027503909296934077842453165682772150841245696,202716,25,25,25,25,25
acq2.library.uiuc.edu,2524144100572737647812646374673175849294455235411968,4774,4320.181818,0,95044,22,22,22,22,22
acrsys.law.miami.edu,53310208315456,1164,22738,130855246934280595570688,136428,6,6,6,6,6
acs-lab-mac8.engr.ucdavis.edu,994015986688436311805650885985923298638121289121792,4576,7695.272727,45238095874470710904975245943433016078540594647002083905257734029759629477543936,169296,22,22,22,22,22
acs.bu.edu,2213817041080808210415529725123938107060604593099579127601605528410008313678999416364116805304932451874669792350648059096713775447936350775666353405213987045376,14114,15433.333333,0,1064900,69,69,69,69,69
acs.eku.edu,74276882115225603003352183349782343803814065828490379264,5131,11004.541667,299099642926713784553455245747904222179493056836630752935524373761772703007615017161850880,264109,24,24,24,24,24
acs05.baylor.edu,77138221924658566380429406025119003345866009566746966966564575096383012213380749155678707274517751791616,9172,3221.044444,0,144947,45,45,45,45,45
acs08.baylor.edu,370967703776,1030,2473.6,41441183665001312,12368,5,5,5,5,5
acs1.byu.edu,216,216,49152,49152,49152,1,1,1,1,1
acs2.bu.edu,651229857506841403750880830642353777661119037440,3974,8196.761905,4077707198309782357891096573056070925907857643122785101213612808110866432,172132,21,21,21,21,21
acs3.bu.edu,241541537963361158754115341227372757123072,3593,7734.5,9698817311079977441258822873222873673530984048652052844249088,139221,18,18,18,18,18
acs4.bu.edu,390814956246717927185168021502211723202931130955535615971680843782679294597140972328136478513318680421210175939628517838139965001347120555993676610643904857560550716000139279421409532556778482902394982374224017405402819094989383242658873344,22835,27292.156863,9999999,2783800,102,102,102,102,102
acslynne.memphis.edu,3378270546646641330903676380009553920248229277697310720,4490,6451.708333,369694213526451553910165561072480403127098329411560698194134785524506006491580334080,154841,24,24,24,24,24
acsmac12.acn.purdue.edu,6478232064626728275104083399092819470477818573904483218604456899112912786217552183505589869088605401122068234240,9377,29079.346939,0,1424888,49,49,49,49,49
acsmac15.acn.purdue.edu,489415464119070621696,1791,3515.888889,101777812791383041274376355840,31643,9,9,9,9,9
acsmac3.acn.purdue.edu,74220378765625,1230,10013.166667,238084606421757778198528,60079,6,6,6,6,6
acsmac4.acn.purdue.edu,3522338438612584871868005133278077073450308993024,4305,9449.428571,8176380518432517388482952054472416848401629984317415168947688069437700920311808,198438,21,21,21,21,21
actinium.mrs.jhu.edu,160841832787488359545205835988764953935872,3504,2058.055556,0,37045,18,18,18,18,18
acw-lab22.acw.vcu.edu,58451728309129,1182,132547.333333,1668528082612515212623872,795284,6,6,6,6,6
acw-pc5.acw.vcu.edu,2342560000,880,9814.75,3650689536892860,39259,4,4,4,4,4
ad107.ag.ohio-state.edu,114943537561839264931139463151616,2730,10879.142857,426639771171923323802183453377864835766419000867684352,152308,14,14,14,14,14
ad28.ag.ohio-state.edu,1495315559180183552,1496,20081.375,1065502391547731093385174319104,160651,8,8,8,8,8
ad4-4.ag.ohio-state.edu,503756397099,1095,3949.6,1243747264302840,19748,5,5,5,5,5
ada.fox.cs.cmu.edu,193,193,25257,25257,25257,1,1,1,1,1
adair.med.usf.edu,67819329772617335463477248,2453,12610,89179499669647272452632641429094908559360,138710,11,11,11,11,11
adams.pc.uamont.edu,56693912375296,1176,2498.166667,1852652821326515200,14989,6,6,6,6,6
adams.scri.fsu.edu,6557827967253220516257857536,2496,10636.166667,141686132734856662056436634480248430264320,127634,12,12,12,12,12
adar-89.sfsu.edu,2702336256,912,9814.75,3650689536892860,39259,4,4,4,4,4
adara.byu.edu,8686550888106660864,1864,6893.625,988553466627309531685715968,55149,8,8,8,8,8
adarc-mac06.adarc.nyu.edu,5641153281414892670272491850896042526302051763609150470536402700407303586336210944,6717,9435.277778,1003266966922138883291489315560960975154824261168557932381493158263748792534019785418047245314341241665948841565946508331712512,339670,36,36,36,36,36
adarc-mac09.adarc.nyu.edu,52387627208294427098264144990847542130848276108022109962240,5581,7417.2,152706172720419937742083172535505451876894960180431864369368968514217350467517882990380187648,185430,25,25,25,25,25
adcaxp.astro.wisc.edu,30394579970238974631619595228676096,2985,5499.133333,0,82487,15,15,15,15,15
adclab2.physics.utoledo.edu,232,232,11853,11853,11853,1,1,1,1,1
add.cvm.okstate.edu,8869743,621,35182.333333,3672476172288,105547,3,3,3,3,3
adder.eng.hmc.edu,140019388500365359935896227397238784,3305,17410.066667,6807132037761708306173294238445027797225581549365231616,261151,15,15,15,15,15
adekock.cs.umr.edu,457808063213148253484270167558979584000,3196,6922.470588,596001842138241955121067755561403839875579467469653714927616,117682,17,17,17,17,17
adg110.rh.psu.edu,25837121434684845156202432157178846614852000439567532879817576564378490733341499794042947798827008,9744,2389.219512,10754240606793570696751498596711504354251730148067422796563326735009498833342333496339462538525373155598087235129824212156416,97958,41,41,41,41,41
adis3.ud.ohio-state.edu,63941451615040315826377926377472,2618,10433.142857,449030886895693036025854510501791336777096626176,146064,14,14,14,14,14
aditi.pse.umass.edu,147837564063648224121531436319576604334363985342655678029099733468328272787931136,7752,53015.529412,0,1802528,34,34,34,34,34
aditya.cs.purdue.edu,6614541047773568,1274,6651.142857,19260266857490003827621888,46558,7,7,7,7,7
adivar.lpl.arizona.edu,5292109297841310111146706703021596353451417451622412512034832343469311357868172699479909581123775663177221601798071293640044342756908204032,11468,9663.901639,929346609418591666762292898816235524916740651797220119219305326439307850400784326696303105026187268817015610278786943231675683079086842949936864464158870782021341760349711031393342079084791726229647626153537826610138207748096,589498,61,61,61,61,61
adl11.adelphi.edu,15742385477438336,1442,12365.285714,1789248484446444918566551552,86557,7,7,7,7,7
adm124-2.pres.ttu.edu,184,184,7634,7634,7634,1,1,1,1,1
adm212-2.npub.ttu.edu,36444515006635658225134252273313757250702995537125216059854924221165710517964184518014945822446496842594746626620536094783673701558188563909157417340877350899651577804392604106752,15186,22186.282051,638729709923557837094240869641581614934088544181024047298919236486226338026509409301522009102873813452439914933741236949265381993708040731189882679488687701785479542007230137774419742618724719593906225631444956891719498433881845288805723144412635887217844996685857459458311601520640,1730530,78,78,78,78,78
adm35.stsci.edu,1836036801,828,4458.75,237398922705420,17835,4,4,4,4,4
adm4.admiss.vt.edu,293373338741051752448,1692,9015,0,81135,9,9,9,9,9
adm9-1.irs.ttu.edu,2023966356928851869696,2097,2380.888889,2922966663737538397283024896,21428,9,9,9,9,9
admac.umis.upenn.edu,7044595136617487655081336635392,3068,98022.538462,14724709005732471620558668434573141032862348214272,1274293,13,13,13,13,13
admin1.rockford.uic.edu,1196883216,744,11571.25,152016299660400,46285,4,4,4,4,4
admin100.tamu.edu,4738381338321616896,1728,7880.625,305049066878663494554926186496,63045,8,8,8,8,8
admin126.adelphi.edu,2999850127467672947956192903168,2873,7568.153846,8206735163130575782635082798556214577588076544,98386,13,13,13,13,13
admin4224.kellogg.nwu.edu,417297300473610224933428210009504448611220452941508902912,4600,9788.8,147803068810695102804790117260933596704558988849283794736222462827133137812767354264462819328,244720,25,25,25,25,25
adminone.comet.ucar.edu,44151665987584,1128,15597.666667,46168288882832688807936,93586,6,6,6,6,6
admissions2.mit.edu,122363562577525722318025488935841238980625253392855045399036713363687884088084761682425952768236883575974174318658902830335362270832361472,12519,3135.508475,0,184995,59,59,59,59,59
adml.umd.edu,56644,476,147440.5,17828012280,294881,2,2,2,2,2
admlieut.upd.ufl.edu,1196883216,744,5630,97330042903464,22520,4,4,4,4,4
adobo.uhcc.hawaii.edu,53310208315456,1164,32113.833333,1021232402188871883816960,192683,6,6,6,6,6
adorable.zoo.duke.edu,629763392149,1145,4833.8,234579954595886912,24169,5,5,5,5,5
adpcs010.adp.iastate.edu,22383786859185680460085559186263925234748124074394788686303878883548413152938561306593244825459292635136,8910,11430.533333,42813640338468310615164887891962178036028854426140980287392008987963923365910290018846881192310835669460611125153098800607322511746811522444295499060743946371072,514374,45,45,45,45,45
adrenal.engin.umich.edu,1121513121,732,11571.25,152016299660400,46285,4,4,4,4,4
adriatic.mediterranean.caltech.edu,2742542606093287161856,2169,3434.777778,2769241588179606613109109686272,30913,9,9,9,9,9
ads108.ads.auburn.edu,45769317940925165604800109572293394432,3620,9201.875,48714173048613245186842476525193599248855610168207126560768,147230,16,16,16,16,16
adsaces.ads.auburn.edu,107334407093824,1308,2492,1842958555396790784,14952,6,6,6,6,6
advance.eecs.uic.edu,2238067689439078603804311514730975112690847501589201932081121420248513403498853826560,7048,17754.513514,0,656917,37,37,37,37,37
advisory.adv.vims.edu,3154956561,948,3414,124358967412680,13656,4,4,4,4,4
advlab34.phsx.ukans.edu,608266787713357742199482334083809280,3645,13979.933333,84066322985523612570438022865714015361185417949226205184,209699,15,15,15,15,15
aed-pc15.aed.vcu.edu,2456172611896258005892644812698692304622321664,3720,4122.8,1380093403602140935526123598880058388114672403390840679416837760352256,82456,20,20,20,20,20
aelle.cs.odu.edu,1309714905285888311296,1998,4087,231359858564541411435267227648,36783,9,9,9,9,9
aeneas.rice.edu,668043870120573140992,1854,51091.111111,17036712484191423357538650853690310656,459820,9,9,9,9,9
aepc17.ae.eng.auburn.edu,1836919614550912197798288686282022414782333482869946741525846834845972943955678364847975332554829947469162621523575699139505367618241713546094478025820209152,15388,11447.121212,1185927596109725086880450232528794523063966356671147014547159938474047271893715296327964723204266556151891391756387368280061954943127841556636253611767272850449930271787290957369409685502461491538010515861997948949347181973765850179005579264,755510,66,66,66,66,66
aepi_213.atdc.gatech.edu,1387488001,772,23000.75,731812321397556,92003,4,4,4,4,4
aepi_c19.atdc.gatech.edu,104413920565969,1302,3321.666667,254673017917157179392,19930,6,6,6,6,6
aero-mac-18.mit.edu,380808395554421170716494952909946435680600064,4218,2929.368421,0,55658,19,19,19,19,19
aero-mac-29.mit.edu,10793861,663,7224.666667,362962779942,21674,3,3,3,3,3
aero-mac-3.mit.edu,492534069091280181599537007964811037426877270614605824,4968,3910.434783,0,89940,23,23,23,23,23
aero-mac-6.mit.edu,26995953643779789540150527691495943115421338485230676136766698119775503916655795549459447808,8619,11431.794872,208289593131180907205668222855415753206935364049152513207096058173440497791668571585176965101665117270036453115160014447366004676679958528,445840,39,39,39,39,39
aero-mac-7.mit.edu,906829806163344813628902256091548800947524698160202507923988140407237115904,7040,5138.375,65324588423399305566601461451107094309858192479261914105857650692835593835478731167604321074378565528447692570624,164428,32,32,32,32,32
aero.ae.utexas.edu,18938448940047149640483631600535071492203872256,4120,4719.15,1009714159267876373101712192973924206999126040850396895849728008257536,94383,20,20,20,20,20
aero.stanford.edu,6331625,555,22492.333333,6705893442204,67477,3,3,3,3,3
aeroacs.arl.psu.edu,709840716847845176983009605663463313184047235072,3992,16294.809524,0,342191,21,21,21,21,21
aerolab111.aae.uiuc.edu,1871773696,832,23000.25,731795083423740,92001,4,4,4,4,4
aeromach.aero.nd.edu,53328276982086347441129729370605223936,3648,8907.5625,34741058064205024201254282867562060734208083736133632,142521,16,16,16,16,16
aeromw.me.gatech.edu,7524846910522184976077230171218528689812027813501607167048179476997543319516111126049361049887330065007075098055222594538948621643172907776519947766232768125058850091286635470386517643145937741178989945404502657998422911483904,18980,23227.757576,0,2299548,99,99,99,99,99
aerostar.ae.msstate.edu,101703652400202850379432778913973318216568911447253713944576,4836,6576.038462,1351988181405750247388537542580593622556498191148123289469003231018462802414048255526257557504,170977,26,26,26,26,26
aes101b2.tamu.edu,79496153175699230818304,1950,13193.5,6052700022841796650812554245195169792,131935,10,10,10,10,10
aesmac22.aes.purdue.edu,1249198336,752,5970.25,468504163561460,23881,4,4,4,4,4
aesmac36.aes.purdue.edu,14122798353482319976841905890206640325030576128,4060,5612.35,241918065239966430738354383491847499071693957688411821474494545920,112247,20,20,20,20,20
af014.opa.uic.edu,220,220,0,0,0,1,1,1,1,1
af201s1.uchicago.edu,47751966659678405306351616,2376,6213.454545,3595920616897712518212281876565706407936,68348,11,11,11,11,11
afelicid.extern.ucsd.edu,26643352529144906365416270472264098705833984,3667,10847.736842,4363931462870991932195779542998880169518134132006775028975967141888,206107,19,19,19,19,19
affirmed.weeg.uiowa.edu,222802246005571599728640,2172,10808.6,59841186327735053367536022578003968,108086,10,10,10,10,10
afpc-127.tamu.edu,1503256245332683393902242762692785013061475573947730863032508823627288051735861416067824251085313483170701581714371618016793305500711980884677542036027213511597530634872757298014109969201449250497760992428032,18979,7510.741573,0,668456,89,89,89,89,89
afrotc.mit.edu,551473077343,1115,11436,909131961938143104,57180,5,5,5,5,5
afsc3675.afsc.edu,243,243,8677,8677,8677,1,1,1,1,1
ag.arizona.edu,4014128843281939703279479733275122937426519150625365521872506786242801925102171797375996506922843317409941377931292966912,9999,19366.207547,0,1026409,53,53,53,53,53
ag22927.uwyo.edu,40000,400,6468.5,41478486,12937,2,2,2,2,2
agadla1.cc.purdue.edu,847288609443,1215,3949.6,1243747264302840,19748,5,5,5,5,5
agadpc17.cc.purdue.edu,8615125,615,12055.666667,0,36167,3,3,3,3,3
agadpc21i.cc.purdue.edu,1715353133128023369584033796870586866073600,3996,12035.555556,13721038505774809668614978987366215466982997617055265061729206272,216640,18,18,18,18,18
agate.cs.unh.edu,1971583744,844,10029,0,40116,4,4,4,4,4
agate.ucdavis.edu,16354477245012499067997446608844300609452097323706641190748160,4995,30449.37037,55029061635361808763178521214151991914737864950459473547515324721245423964391379429899431313408,822133,27,27,27,27,27
