name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
uconnvm.uconn.edu,8,8,8,8,8,8,236,236,236,236,236,236,53510,53510,53510,53510,53510,53510
ucopr.msb.uc.edu,8,8,8,8,8,8,241,241,241,241,241,241,234,234,234,234,234,234
ucxy07_12.slip.uc.edu,13,13,13,13,13,13,207,207,207,207,207,207,306,306,306,306,306,306
ul3120-j.ulib.iupui.edu,13,13,13,13,13,13,194,194,194,194,194,194,13391,13391,13391,13391,13391,13391
umslts1_30.umsl.edu,8,8,8,8,8,8,238,238,238,238,238,238,4179,4179,4179,4179,4179,4179
unexlab9.ucr.edu,17,17,17,17,17,17,222,222,222,222,222,222,3260,3260,3260,3260,3260,3260
unotv.unomaha.edu,7,7,7,7,7,7,243,243,243,243,243,243,0,0,0,0,0,0
unr006.spu.edu,16,16,16,16,16,16,203,203,203,203,203,203,3635,3635,3635,3635,3635,3635
uscalgb.uchicago.edu,11,11,11,11,11,11,213,213,213,213,213,213,12859,12859,12859,12859,12859,12859
usp-mac33.usp.vcu.edu,7,7,7,7,7,7,188,188,188,188,188,188,7634,7634,7634,7634,7634,7634
utarlg.uta.edu,13,13,13,13,13,13,186,186,186,186,186,186,3985,3985,3985,3985,3985,3985
vernon.sncc.lsu.edu,12,12,12,12,12,12,243,243,243,243,243,243,5052,5052,5052,5052,5052,5052
vettes.inre.asu.edu,19,19,19,19,19,19,184,184,184,184,184,184,11853,11853,11853,11853,11853,11853
via-annex3-21.cl.msu.edu,9,9,9,9,9,9,230,230,230,230,230,230,1204,1204,1204,1204,1204,1204
visionmac1.harvard.edu,7,7,7,7,7,7,216,216,216,216,216,216,7034,7034,7034,7034,7034,7034
voice.ece.jhu.edu,6,6,6,6,6,6,218,218,218,218,218,218,3625,3625,3625,3625,3625,3625
voter-classroom-ethernet-10.middlebury.edu,15,15,15,15,15,15,204,204,204,204,204,204,7025,7025,7025,7025,7025,7025
vtbtox.vetmed.lsu.edu,9,9,9,9,9,9,223,223,223,223,223,223,669,669,669,669,669,669
walt.cfr.washington.edu,14,14,14,14,14,14,206,206,206,206,206,206,16102,16102,16102,16102,16102,16102
walt.cs.msstate.edu,7,7,7,7,7,7,235,235,235,235,235,235,3635,3635,3635,3635,3635,3635
walton.chem.purdue.edu,11,11,11,11,11,11,182,182,182,182,182,182,363,363,363,363,363,363
waring-mac103.cac-labs.psu.edu,19,19,19,19,19,19,241,241,241,241,241,241,11853,11853,11853,11853,11853,11853
wei-410-f05.circa.ufl.edu,14,14,14,14,14,14,242,242,242,242,242,242,4657,4657,4657,4657,4657,4657
welch-1000-000-6.stanford.edu,17,17,17,17,17,17,188,188,188,188,188,188,786,786,786,786,786,786
wem23.itc.uiowa.edu,18,18,18,18,18,18,195,195,195,195,195,195,11417,11417,11417,11417,11417,11417
wendler.aiss.uiuc.edu,14,14,14,14,14,14,206,206,206,206,206,206,786,786,786,786,786,786
whitmarshj4.life.uiuc.edu,21,21,21,21,21,21,207,207,207,207,207,207,14682,14682,14682,14682,14682,14682
wilde.oit.umass.edu,17,17,17,17,17,17,209,209,209,209,209,209,7280,7280,7280,7280,7280,7280
wilke2.housing.und.nodak.edu,12,12,12,12,12,12,184,184,184,184,184,184,18114,18114,18114,18114,18114,18114
winger.physics.fsu.edu,10,10,10,10,10,10,184,184,184,184,184,184,3089,3089,3089,3089,3089,3089
wks213.blylab.sru.edu,10,10,10,10,10,10,234,234,234,234,234,234,234,234,234,234,234,234
wkstn12.labs.emich.edu,9,9,9,9,9,9,200,200,200,200,200,200,4347,4347,4347,4347,4347,4347
workstudy.csc.wvu.edu,11,11,11,11,11,11,207,207,207,207,207,207,786,786,786,786,786,786
wrightsville.psych.unc.edu,6,6,6,6,6,6,218,218,218,218,218,218,49705,49705,49705,49705,49705,49705
ws12.lab02.wwu.edu,13,13,13,13,13,13,229,229,229,229,229,229,11473,11473,11473,11473,11473,11473
ws19.cc.ysu.edu,8,8,8,8,8,8,221,221,221,221,221,221,8083,8083,8083,8083,8083,8083
ws239.uncc.edu,11,11,11,11,11,11,241,241,241,241,241,241,18556,18556,18556,18556,18556,18556
ws292.uncc.edu,16,16,16,16,16,16,241,241,241,241,241,241,13994,13994,13994,13994,13994,13994
ws3.irs.siu.edu,9,9,9,9,9,9,226,226,226,226,226,226,4673,4673,4673,4673,4673,4673
wubus17.wustl.edu,18,18,18,18,18,18,244,244,244,244,244,244,5052,5052,5052,5052,5052,5052
wump.eecg.toronto.edu,17,17,17,17,17,17,224,224,224,224,224,224,4045,4045,4045,4045,4045,4045
wuzza.harvard.edu,10,10,10,10,10,10,203,203,203,203,203,203,1428,1428,1428,1428,1428,1428
www.cep.unt.edu,18,18,18,18,18,18,201,201,201,201,201,201,2727,2727,2727,2727,2727,2727
wynns-pc.jhuapl.edu,5,5,5,5,5,5,194,194,194,194,194,194,752,752,752,752,752,752
wyrms-atm.engr.orst.edu,17,17,17,17,17,17,195,195,195,195,195,195,5866,5866,5866,5866,5866,5866
xlab1.fiu.edu,15,15,15,15,15,15,242,242,242,242,242,242,8083,8083,8083,8083,8083,8083
xslip42.csrv.uidaho.edu,22,22,22,22,22,22,221,221,221,221,221,221,20271,20271,20271,20271,20271,20271
xyplex3-4-17.ucs.indiana.edu,17,17,17,17,17,17,230,230,230,230,230,230,2522,2522,2522,2522,2522,2522
yskim.fammed.pitt.edu,8,8,8,8,8,8,213,213,213,213,213,213,363,363,363,363,363,363
yulara.fccc.edu,6,6,6,6,6,6,194,194,194,194,194,194,0,0,0,0,0,0
198.190.226.47.du.nauticom.net,20,20,20,20,20,20,191,191,191,191,191,191,15528,15528,15528,15528,15528,15528
199-186.ico.att.net,10,10,10,10,10,10,219,219,219,219,219,219,0,0,0,0,0,0
199.234.151.30.du.nauticom.net,5,5,5,5,5,5,221,221,221,221,221,221,5866,5866,5866,5866,5866,5866
a10.ppp.mo.net,14,14,14,14,14,14,197,197,197,197,197,197,5866,5866,5866,5866,5866,5866
a1p09.connect.net,17,17,17,17,289,34,236,236,236,236,55696,472,1173,1173,586.5,1173,0,1173
a1p38.connect.net,12,12,12,12,12,12,182,182,182,182,182,182,509,509,509,509,509,509
aneaman.dialup.access.net,8,8,8,8,8,8,206,206,206,206,206,206,669,669,669,669,669,669
arcadia.einet.net,11,11,11,11,11,11,184,184,184,184,184,184,3635,3635,3635,3635,3635,3635
armstro.polaris.net,8,8,8,8,8,8,182,182,182,182,182,182,4209,4209,4209,4209,4209,4209
arnetpc-200.arn.net,10,10,10,10,10,10,217,217,217,217,217,217,6245,6245,6245,6245,6245,6245
as16.net-connect.net,16,16,16,16,16,16,187,187,187,187,187,187,53000,53000,53000,53000,53000,53000
ash4.ramlink.net,5,5,5,5,5,5,207,207,207,207,207,207,2557,2557,2557,2557,2557,2557
asn15.whidbey.net,22,22,22,22,22,22,192,192,192,192,192,192,1173,1173,1173,1173,1173,1173
aux38.plano.net,21,21,20.5,21,420,41,200,203,201.5,203,40600,403,52491,52491,28350,52491,220934619,56700
b1e.ppp.mo.net,19,19,19,19,19,19,194,194,194,194,194,194,72666,72666,72666,72666,72666,72666
babyrain.mi.net,21,21,21,21,21,21,191,191,191,191,191,191,509,509,509,509,509,509
barrel-o-monkeys.cencom.net,3,3,3,3,3,3,186,186,186,186,186,186,530,530,530,530,530,530
bartleby.cybernetics.net,19,19,19,19,19,19,202,202,202,202,202,202,7071,7071,7071,7071,7071,7071
bcarter.igs.net,12,12,12,12,12,12,221,221,221,221,221,221,509,509,509,509,509,509
betacorp.tor.hookup.net,8,8,8,8,8,8,201,201,201,201,201,201,13387,13387,13387,13387,13387,13387
billh.hiwaay.net,2,2,2,2,2,2,243,243,243,243,243,243,130724,130724,130724,130724,130724,130724
billw.novia.net,9,9,9,9,9,9,195,195,195,195,195,195,4441,4441,4441,4441,4441,4441
bne04.world.net,15,15,15,15,15,15,240,240,240,240,240,240,0,0,0,0,0,0
bodowd.tor.hookup.net,16,16,16,16,16,16,206,206,206,206,206,206,1204,1204,1204,1204,1204,1204
buffnet3.buffnet.net,14,14,14,14,14,14,215,215,215,215,215,215,1414,1414,1414,1414,1414,1414
c198.globalvision.net,5,5,5,5,5,5,194,194,194,194,194,194,1851,1851,1851,1851,1851,1851
c8.reach.net,12,12,12,12,12,12,239,239,239,239,239,239,7089,7089,7089,7089,7089,7089
cbray.planet.net,19,19,19,19,19,19,227,227,227,227,227,227,8677,8677,8677,8677,8677,8677
cd-4.continuum.net,7,7,7,7,7,7,232,232,232,232,232,232,49152,49152,49152,49152,49152,49152
cd-5.continuum.net,20,20,20,20,20,20,192,192,192,192,192,192,786,786,786,786,786,786
cd-9.continuum.net,19,19,19,19,19,19,209,209,209,209,209,209,1732,1732,1732,1732,1732,1732
centarus.interpath.net,6,6,6,6,6,6,190,190,190,190,190,190,18114,18114,18114,18114,18114,18114
client17.sedona.net,19,19,19,19,19,19,184,184,184,184,184,184,3985,3985,3985,3985,3985,3985
clk-pm1-2.dialup.coast.net,13,13,13,13,13,13,237,237,237,237,237,237,363,363,363,363,363,363
cn22.ppp.synergy.net,22,22,22,22,22,22,240,240,240,240,240,240,9630,9630,9630,9630,9630,9630
cnynppp8.epix.net,9,9,9,9,9,9,184,184,184,184,184,184,5866,5866,5866,5866,5866,5866
computer.pennet.net,21,21,21,21,21,21,204,204,204,204,204,204,509,509,509,509,509,509
computut.tiac.net,9,9,9,9,9,9,204,204,204,204,204,204,6849,6849,6849,6849,6849,6849
cosmic-ppp.clark.net,18,18,18,18,18,18,192,192,192,192,192,192,530,530,530,530,530,530
craig989.earthlink.net,22,22,22,22,22,22,231,231,231,231,231,231,669,669,669,669,669,669
cs001p03.ket.micron.net,0,0,0,0,0,0,243,243,243,243,243,243,786,786,786,786,786,786
cs002p17.micron.net,18,18,18,18,18,18,183,183,183,183,183,183,3985,3985,3985,3985,3985,3985
cs002p31.micron.net,20,20,20,20,20,20,200,200,200,200,200,200,1414,1414,1414,1414,1414,1414
cs003p08.nam.micron.net,0,0,0,0,0,0,182,182,182,182,182,182,12283,12283,12283,12283,12283,12283
cs006p09.nam.micron.net,20,20,20,20,20,20,218,218,218,218,218,218,1732,1732,1732,1732,1732,1732
cs1-01.mil.ptd.net,5,5,5,5,5,5,239,239,239,239,239,239,363,363,363,363,363,363
cs1-06.all.ptd.net,20,20,20,20,20,20,205,205,205,205,205,205,1583,1583,1583,1583,1583,1583
cs1-08.leh.ptd.net,21,21,21,21,21,21,213,213,213,213,213,213,5866,5866,5866,5866,5866,5866
cs1-08.mil.ptd.net,16,16,16,16,16,16,241,241,241,241,241,241,1204,1204,1204,1204,1204,1204
cs2-04.eph.ptd.net,16,16,16,16,16,16,191,191,191,191,191,191,1204,1204,1204,1204,1204,1204
cs2-09.sun.ptd.net,13,13,13,13,13,13,228,228,228,228,228,228,1932,1932,1932,1932,1932,1932
csl1-8.infolink.net,21,21,21,21,21,21,196,196,196,196,196,196,234,234,234,234,234,234
cspc2.ptd.net,16,16,16,16,16,16,221,221,221,221,221,221,7131,7131,7131,7131,7131,7131
cust1.max9.washington.dc.ms.uu.net,17,17,17,17,17,17,187,187,187,187,187,187,40310,40310,40310,40310,40310,40310
cust16.max2.indianapolis.in.ms.uu.net,19,19,19,19,19,19,240,240,240,240,240,240,363,363,363,363,363,363
cust17.max1.cleveland.oh.ms.uu.net,14,14,14,14,14,14,242,242,242,242,242,242,51244,51244,51244,51244,51244,51244
cust19.max3.dallas.tx.ms.uu.net,18,18,18,18,18,18,240,240,240,240,240,240,0,0,0,0,0,0
cust2.max1.seattle.wa.ms.uu.net,18,18,18,18,18,18,208,208,208,208,208,208,669,669,669,669,669,669
cust31.max1.seattle.wa.ms.uu.net,20,20,20,20,20,20,184,184,184,184,184,184,5866,5866,5866,5866,5866,5866
cust42.max1.washington.dc.ms.uu.net,15,15,15,15,15,15,235,235,235,235,235,235,234,234,234,234,234,234
cust44.max1.minneapolis.mn.ms.uu.net,14,14,14,14,14,14,199,199,199,199,199,199,8678,8678,8678,8678,8678,8678
cust49.max3.chicago.il.ms.uu.net,7,7,7,7,7,7,188,188,188,188,188,188,4209,4209,4209,4209,4209,4209
cust5.max1.orlando.fl.ms.uu.net,13,13,13,13,13,13,193,193,193,193,193,193,669,669,669,669,669,669
cust53.max1.orlando.fl.ms.uu.net,17,17,17,17,17,17,234,234,234,234,234,234,8529,8529,8529,8529,8529,8529
cust56.max5.los-angeles.ca.ms.uu.net,22,22,22,22,22,22,204,204,204,204,204,204,4209,4209,4209,4209,4209,4209
cust62.max1.chicago.il.ms.uu.net,19,19,19,19,19,19,240,240,240,240,240,240,1602,1602,1602,1602,1602,1602
cust62.max2.boston.ma.ms.uu.net,17,17,17,17,17,17,228,228,228,228,228,228,0,0,0,0,0,0
cy3.minn.net,15,15,15,15,15,15,208,208,208,208,208,208,4209,4209,4209,4209,4209,4209
cypress.nwnet.net,13,13,13,13,13,13,217,217,217,217,217,217,1602,1602,1602,1602,1602,1602
d02.pm1.nisiq.net,23,23,23,23,23,23,182,182,182,182,182,182,786,786,786,786,786,786
d100.aksi.net,16,16,16,16,16,16,197,197,197,197,197,197,786,786,786,786,786,786
d130.aksi.net,6,6,6,6,6,6,187,187,187,187,187,187,8146,8146,8146,8146,8146,8146
d202.aa.net,0,0,0,0,0,0,185,185,185,185,185,185,3047,3047,3047,3047,3047,3047
dal01-04.ppp.iadfw.net,0,0,0,0,0,0,195,195,195,195,195,195,4247,4247,4247,4247,4247,4247
dal01-14.ppp.iadfw.net,1,1,1,1,1,1,231,231,231,231,231,231,12859,12859,12859,12859,12859,12859
dal02-19.ppp.iadfw.net,13,13,13,13,13,13,221,221,221,221,221,221,13372,13372,13372,13372,13372,13372
dal04-19.ppp.iadfw.net,16,16,16,16,256,32,197,197,197,197,38809,394,1204,16979,9091.5,16979,20442716,18183
dal05-16.ppp.iadfw.net,11,11,11,11,11,11,243,243,243,243,243,243,234,234,234,234,234,234
dal06.onramp.net,9,9,9,9,9,9,239,239,239,239,239,239,363,363,363,363,363,363
dal09-20.ppp.iadfw.net,20,20,20,20,20,20,231,231,231,231,231,231,669,669,669,669,669,669
dal1021.computek.net,9,9,9,9,9,9,232,232,232,232,232,232,168,168,168,168,168,168
dal1214.computek.net,16,16,16,16,16,16,232,232,232,232,232,232,7131,7131,7131,7131,7131,7131
dal29.pic.net,17,17,17,17,17,17,190,190,190,190,190,190,18149,18149,18149,18149,18149,18149
dal62.pic.net,16,16,16,16,16,16,221,221,221,221,221,221,8083,8083,8083,8083,8083,8083
dal67.pic.net,18,18,18,18,18,18,232,232,232,232,232,232,234,234,234,234,234,234
dcc01704.slip.digex.net,8,8,8,8,8,8,231,231,231,231,231,231,8083,8083,8083,8083,8083,8083
dewelch.earthlink.net,12,12,12,12,12,12,193,193,193,193,193,193,509,509,509,509,509,509
dffl5-37.gate.net,19,19,19,19,19,19,186,186,186,186,186,186,786,786,786,786,786,786
dffl5-49.gate.net,10,10,10,10,10,10,240,240,240,240,240,240,9630,9630,9630,9630,9630,9630
dffl6-43.gate.net,15,15,15,15,15,15,233,233,233,233,233,233,8677,8677,8677,8677,8677,8677
dial1.phoenix.net,14,14,14,14,14,14,186,186,186,186,186,186,0,0,0,0,0,0
dial2-20.midwest.net,22,22,22,22,22,22,223,223,223,223,223,223,13372,13372,13372,13372,13372,13372
dial25.phoenix.net,9,9,9,9,9,9,230,230,230,230,230,230,234,234,234,234,234,234
dial40.phoenix.net,19,19,19,19,19,19,194,194,194,194,194,194,752,752,752,752,752,752
dial51.phoenix.net,12,12,12,12,12,12,233,233,233,233,233,233,527,527,527,527,527,527
dial6-7.midwest.net,6,6,6,6,6,6,228,228,228,228,228,228,9866,9866,9866,9866,9866,9866
dial63.phoenix.net,14,14,14,14,14,14,242,242,242,242,242,242,46053,46053,46053,46053,46053,46053
dial7.man.net,19,19,19,19,19,19,234,234,234,234,234,234,4179,4179,4179,4179,4179,4179
dialin-ttyp9.sky.net,13,13,13,13,13,13,205,205,205,205,205,205,1204,1204,1204,1204,1204,1204
dialin-ttyqe.sky.net,21,21,21,21,21,21,232,232,232,232,232,232,234,234,234,234,234,234
dialin-ttys9.sky.net,15,15,15,15,15,15,198,198,198,198,198,198,1712,1712,1712,1712,1712,1712
dialin16.annex1.radix.net,14,14,14,14,14,14,190,190,190,190,190,190,1204,1204,1204,1204,1204,1204
dialin2.annex1.radix.net,14,14,14,14,14,14,190,190,190,190,190,190,7067,7067,7067,7067,7067,7067
dialip212.tddc.net,20,20,20,20,20,20,221,221,221,221,221,221,2537,2537,2537,2537,2537,2537
dialnet43.hti.net,19,19,19,19,19,19,184,184,184,184,184,184,40310,40310,40310,40310,40310,40310
dialup-10.co.net,9,9,9,9,9,9,196,196,196,196,196,196,0,0,0,0,0,0
dialup-55.icon-stl.net,13,13,13,13,13,13,238,238,238,238,238,238,0,0,0,0,0,0
dialup-67.icon-stl.net,14,14,14,14,14,14,183,183,183,183,183,183,530,530,530,530,530,530
dialup-84.icon-stl.net,10,10,10,10,10,10,233,233,233,233,233,233,1204,1204,1204,1204,1204,1204
dialup00013.cinet.itl.net,1,1,1,1,1,1,239,239,239,239,239,239,1204,1204,1204,1204,1204,1204
dialup03.smartnet.net,20,20,20,20,20,20,243,243,243,243,243,243,3635,3635,3635,3635,3635,3635
dialup12.sequel.net,7,7,7,7,7,7,205,205,205,205,205,205,1204,1204,1204,1204,1204,1204
dialup287.chicago.mci.net,20,20,20,20,20,20,208,208,208,208,208,208,530,530,530,530,530,530
dialup45.washington.mci.net,10,10,10,10,10,10,240,240,240,240,240,240,5866,5866,5866,5866,5866,5866
dialup519.washington.mci.net,18,18,18,18,18,18,224,224,224,224,224,224,35709,35709,35709,35709,35709,35709
dialup532.chicago.mci.net,6,6,6,6,6,6,243,243,243,243,243,243,1204,1204,1204,1204,1204,1204
dialup548.chicago.mci.net,16,16,16,16,16,16,235,235,235,235,235,235,5866,5866,5866,5866,5866,5866
dialup552.washington.mci.net,1,1,1,1,1,1,243,243,243,243,243,243,11853,11853,11853,11853,11853,11853
dialup778.losangeles.mci.net,3,3,3,3,3,3,183,183,183,183,183,183,527,527,527,527,527,527
dialupa135.intex.net,9,9,9,9,9,9,185,185,185,185,185,185,3635,3635,3635,3635,3635,3635
dialups33.ici.net,14,14,14,14,14,14,229,229,229,229,229,229,3047,3047,3047,3047,3047,3047
dialups34.ici.net,4,4,4,4,4,4,187,187,187,187,187,187,14176,14176,14176,14176,14176,14176
dmiracky.illuminet.net,9,9,9,9,9,9,202,202,202,202,202,202,0,0,0,0,0,0
dnet030.sat.texas.net,20,20,20,20,20,20,194,194,194,194,194,194,3635,3635,3635,3635,3635,3635
dnet050.sat.texas.net,9,9,9,9,9,9,185,185,185,185,185,185,0,0,0,0,0,0
dongabriel.earthlink.net,11,11,11,11,11,11,184,184,184,184,184,184,1733,1733,1733,1733,1733,1733
dougmac.pr.mcs.net,14,14,14,14,14,14,208,208,208,208,208,208,527,527,527,527,527,527
dppp17.buffnet.net,17,17,17,17,17,17,242,242,242,242,242,242,786,786,786,786,786,786
dragon.uu.net,15,15,15,15,15,15,234,234,234,234,234,234,0,0,0,0,0,0
dsc.sprint.net,14,14,14,14,14,14,226,226,226,226,226,226,5052,5052,5052,5052,5052,5052
dynamic-36.premier1.net,19,19,19,19,19,19,197,197,197,197,197,197,1602,1602,1602,1602,1602,1602
edtnpt02-port-26.agt.net,0,0,0,0,0,0,230,230,230,230,230,230,5866,5866,5866,5866,5866,5866
eman.tiac.net,20,20,20,20,20,20,183,183,183,183,183,183,127045,127045,127045,127045,127045,127045
entice.helix.net,21,21,21,21,21,21,241,241,241,241,241,241,786,786,786,786,786,786
epigraf.earthlink.net,1,1,1,1,1,1,230,230,230,230,230,230,1173,1173,1173,1173,1173,1173
ericvann.tor.hookup.net,14,14,14,14,14,14,201,201,201,201,201,201,3769,3769,3769,3769,3769,3769
fmy02.supernet.net,9,21,15,21,189,30,197,218,207.5,218,42946,415,0,9866,4933,9866,0,9866
g496.interlink.net,11,11,11,11,11,11,185,185,185,185,185,185,527,527,527,527,527,527
grail1503.nando.net,8,8,8,8,8,8,243,243,243,243,243,243,0,0,0,0,0,0
grail406.nando.net,17,17,17,17,17,17,202,202,202,202,202,202,13372,13372,13372,13372,13372,13372
grail807.nando.net,8,8,8,8,8,8,203,203,203,203,203,203,9867,9867,9867,9867,9867,9867
grail904.nando.net,14,14,14,14,14,14,182,182,182,182,182,182,8677,8677,8677,8677,8677,8677
grail906.nando.net,19,19,19,19,19,19,183,183,183,183,183,183,1713,1713,1713,1713,1713,1713
gro21.pi.net,13,13,13,13,13,13,216,216,216,216,216,216,0,0,0,0,0,0
gti.gti.net,16,16,16,16,16,16,192,192,192,192,192,192,3584,3584,3584,3584,3584,3584
guest4.cni.mid.net,9,9,9,9,9,9,185,185,185,185,185,185,1713,1713,1713,1713,1713,1713
h-avantgarde.dc.infi.net,23,23,23,23,23,23,229,229,229,229,229,229,0,0,0,0,0,0
h-castlerock.norfolk.infi.net,10,10,10,10,10,10,185,185,185,185,185,185,40310,40310,40310,40310,40310,40310
h-centurion.norfolk.infi.net,13,13,13,13,13,13,186,186,186,186,186,186,3985,3985,3985,3985,3985,3985
h-ceserea.nr.infi.net,7,7,7,7,7,7,194,194,194,194,194,194,0,0,0,0,0,0
h-darktower.norfolk.infi.net,22,22,22,22,22,22,186,186,186,186,186,186,527,527,527,527,527,527
h-dclaiborne.norfolk.infi.net,15,15,15,15,15,15,217,217,217,217,217,217,4441,4441,4441,4441,4441,4441
h-ivory.richmond.infi.net,21,21,21,21,21,21,203,203,203,203,203,203,1602,1602,1602,1602,1602,1602
h-lime.richmond.infi.net,15,15,15,15,15,15,189,189,189,189,189,189,234,234,234,234,234,234
h-navy.richmond.infi.net,16,16,16,16,16,16,241,241,241,241,241,241,13372,13372,13372,13372,13372,13372
h-nightflier.norfolk.infi.net,16,16,16,16,16,16,183,183,183,183,183,183,12054,12054,12054,12054,12054,12054
h-peach.richmond.infi.net,18,18,18,18,18,18,189,189,189,189,189,189,1851,1851,1851,1851,1851,1851
h-silverbullet.norfolk.infi.net,13,13,13,13,13,13,197,197,197,197,197,197,527,527,527,527,527,527
hagi-66.kuentos.guam.net,16,16,16,16,16,16,198,198,198,198,198,198,46573,46573,46573,46573,46573,46573
hagi-67.kuentos.guam.net,18,18,18,18,18,18,220,220,220,220,220,220,11264,11264,11264,11264,11264,11264
hmi.can.net,7,7,7,7,7,7,188,188,188,188,188,188,18149,18149,18149,18149,18149,18149
hntp2.hinet.net,3,3,3,3,3,3,237,237,237,237,237,237,786,786,786,786,786,786
honsingr.charm.net,10,10,10,10,10,10,187,187,187,187,187,187,0,0,0,0,0,0
hosts-173.hiwaay.net,17,17,17,17,17,17,197,197,197,197,197,197,0,0,0,0,0,0
hotspur.dialup.access.net,23,23,23,23,23,23,185,185,185,185,185,185,945,945,945,945,945,945
houston-1-11.i-link.net,17,17,17,17,17,17,188,188,188,188,188,188,13372,13372,13372,13372,13372,13372
hun7.ramlink.net,8,8,8,8,8,8,197,197,197,197,197,197,1204,1204,1204,1204,1204,1204
i322.oro.net,1,1,1,1,1,1,208,208,208,208,208,208,509,509,509,509,509,509
indy1.indy.net,20,22,21,22,440,42,186,187,186.5,187,34782,373,3985,3985,3621.5,3985,12983130,7243
indy2.indy.net,8,8,8,8,8,8,215,215,215,215,215,215,786,786,786,786,786,786
indy3.indy.net,10,10,10,10,10,10,187,187,187,187,187,187,527,527,527,527,527,527
indym18.netusa1.net,22,22,22,22,22,22,220,220,220,220,220,220,43798,43798,43798,43798,43798,43798
infomine.net,18,18,18,18,18,18,208,208,208,208,208,208,363,363,363,363,363,363
ip-18-133.medio.net,22,22,22,22,22,22,187,187,187,187,187,187,786,786,786,786,786,786
ip-20-157.medio.net,23,23,23,23,23,23,229,229,229,229,229,229,234,234,234,234,234,234
ip11.iac.net,13,13,13,13,13,13,226,226,226,226,226,226,0,0,0,0,0,0
ip23.infocom.net,13,13,13,13,13,13,204,204,204,204,204,204,49199,49199,49199,49199,49199,49199
ip24.infocom.net,10,10,10,10,10,10,208,208,208,208,208,208,0,0,0,0,0,0
ip4.mind.net,21,21,21,21,21,21,216,216,216,216,216,216,3260,3260,3260,3260,3260,3260
jake-6k.ip.realtime.net,21,21,21,21,21,21,218,218,218,218,218,218,3635,3635,3635,3635,3635,3635
jaxfl2-15.gate.net,12,12,12,12,12,12,208,208,208,208,208,208,363,363,363,363,363,363
jefdavis.tor.hookup.net,16,16,16,16,16,16,243,243,243,243,243,243,17688,17688,17688,17688,17688,17688
jlob.earthlink.net,19,19,19,19,19,19,197,197,197,197,197,197,46573,46573,46573,46573,46573,46573
jobrien-ppp.clark.net,19,19,18.5,19,342,37,231,235,233,235,54285,466,29717,29717,15715,29717,50905221,31430
joelll.tiac.net,17,17,17,17,17,17,205,205,205,205,205,205,3723,3723,3723,3723,3723,3723
jrf.iii.net,5,5,5,5,25,10,222,222,222,222,49284,444,1414,13372,7393,13372,18908008,14786
jroberts.clark.net,14,14,14,14,14,14,194,194,194,194,194,194,14434,14434,14434,14434,14434,14434
jturrell.mi.net,9,9,9,9,9,9,188,188,188,188,188,188,8677,8677,8677,8677,8677,8677
jwroth.earthlink.net,22,22,22,22,22,22,228,228,228,228,228,228,7131,7131,7131,7131,7131,7131
kauai-21.u.aloha.net,2,2,2,2,2,2,204,204,204,204,204,204,5866,5866,5866,5866,5866,5866
ke4odn.scott.net,22,22,22,22,22,22,229,229,229,229,229,229,305722,305722,305722,305722,305722,305722
kfc.vnet.net,11,11,11,11,11,11,190,190,190,190,190,190,1204,1204,1204,1204,1204,1204
kiosk.port.net,12,12,12,12,12,12,197,197,197,197,197,197,200051,200051,200051,200051,200051,200051
kwia.fast.net,16,16,16,16,16,16,222,222,222,222,222,222,669,669,669,669,669,669
lancer1.pb.net,18,18,18,18,18,18,198,198,198,198,198,198,5866,5866,5866,5866,5866,5866
larryd.ppp.intrnet.net,16,16,16,16,16,16,193,193,193,193,193,193,5026,5026,5026,5026,5026,5026
ldfries.clark.net,14,14,14,14,196,28,236,236,236,236,55696,472,1173,46053,23613,46053,54020169,47226
libws2.hiwaay.net,13,13,13,13,13,13,184,184,184,184,184,184,3938,3938,3938,3938,3938,3938
line003.pg.mindlink.net,22,22,22,22,22,22,184,184,184,184,184,184,40310,40310,40310,40310,40310,40310
line004.nwm.mindlink.net,13,13,13,13,13,13,202,202,202,202,202,202,12859,12859,12859,12859,12859,12859
line005.pg.mindlink.net,0,0,0,0,0,0,194,194,194,194,194,194,28219,28219,28219,28219,28219,28219
line017.nwm.mindlink.net,17,17,17,17,17,17,242,242,242,242,242,242,240458,240458,240458,240458,240458,240458
line108.nwm.mindlink.net,17,17,17,17,17,17,229,229,229,229,229,229,46053,46053,46053,46053,46053,46053
line121.nwm.mindlink.net,22,22,22,22,22,22,209,209,209,209,209,209,32511,32511,32511,32511,32511,32511
line175.nwm.mindlink.net,22,22,22,22,22,22,228,228,228,228,228,228,11836,11836,11836,11836,11836,11836
linuser13.li.net,4,4,4,4,4,4,206,206,206,206,206,206,9866,9866,9866,9866,9866,9866
linuser14.li.net,21,21,21,21,21,21,218,218,218,218,218,218,0,0,0,0,0,0
linuser19.li.net,14,14,14,14,14,14,222,222,222,222,222,222,0,0,0,0,0,0
mac9.guilford.interpath.net,18,18,18,18,18,18,216,216,216,216,216,216,4665,4665,4665,4665,4665,4665
main.pipex.net,6,6,6,6,6,6,195,195,195,195,195,195,16966,16966,16966,16966,16966,16966
maria-6p.ip.realtime.net,15,15,15,15,15,15,217,217,217,217,217,217,1173,1173,1173,1173,1173,1173
